timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 06:08:08.249, 291.68 W, 1 %
2026/03/17 06:08:08.350, 272.43 W, 1 %
2026/03/17 06:08:08.451, 251.84 W, 0 %
2026/03/17 06:08:08.551, 231.96 W, 0 %
2026/03/17 06:08:08.651, 212.30 W, 0 %
2026/03/17 06:08:08.751, 192.91 W, 0 %
2026/03/17 06:08:08.851, 173.08 W, 25 %
2026/03/17 06:08:08.951, 149.99 W, 25 %
2026/03/17 06:08:09.051, 130.47 W, 94 %
2026/03/17 06:08:09.152, 125.32 W, 94 %
2026/03/17 06:08:09.252, 125.50 W, 94 %
2026/03/17 06:08:09.352, 125.60 W, 94 %
2026/03/17 06:08:09.452, 125.80 W, 94 %
2026/03/17 06:08:09.552, 125.98 W, 94 %
2026/03/17 06:08:09.652, 126.19 W, 94 %
2026/03/17 06:08:09.752, 126.53 W, 94 %
2026/03/17 06:08:09.853, 126.71 W, 94 %
2026/03/17 06:08:09.953, 126.63 W, 94 %
2026/03/17 06:08:10.053, 126.55 W, 88 %
2026/03/17 06:08:10.153, 126.48 W, 88 %
2026/03/17 06:08:10.253, 126.41 W, 94 %
2026/03/17 06:08:10.353, 126.41 W, 94 %
2026/03/17 06:08:10.453, 126.40 W, 94 %
2026/03/17 06:08:10.554, 126.38 W, 94 %
2026/03/17 06:08:10.654, 126.36 W, 94 %
2026/03/17 06:08:10.754, 126.35 W, 94 %
2026/03/17 06:08:10.854, 126.32 W, 94 %
2026/03/17 06:08:10.954, 126.31 W, 94 %
2026/03/17 06:08:11.054, 126.30 W, 94 %
2026/03/17 06:08:11.154, 126.29 W, 94 %
2026/03/17 06:08:11.255, 126.29 W, 94 %
2026/03/17 06:08:11.355, 126.22 W, 94 %
2026/03/17 06:08:11.455, 126.15 W, 94 %
2026/03/17 06:08:11.555, 126.11 W, 94 %
2026/03/17 06:08:11.655, 126.12 W, 94 %
2026/03/17 06:08:11.755, 126.11 W, 94 %
2026/03/17 06:08:11.855, 126.11 W, 94 %
2026/03/17 06:08:11.956, 126.12 W, 94 %
2026/03/17 06:08:12.056, 126.14 W, 94 %
2026/03/17 06:08:12.156, 126.11 W, 94 %
2026/03/17 06:08:12.256, 126.07 W, 94 %
2026/03/17 06:08:12.356, 126.08 W, 94 %
2026/03/17 06:08:12.456, 126.11 W, 94 %
2026/03/17 06:08:12.556, 126.12 W, 94 %
2026/03/17 06:08:12.657, 126.05 W, 94 %
2026/03/17 06:08:12.757, 126.04 W, 94 %
2026/03/17 06:08:12.857, 125.99 W, 94 %
2026/03/17 06:08:12.957, 125.96 W, 94 %
2026/03/17 06:08:13.057, 125.93 W, 94 %
2026/03/17 06:08:13.157, 125.96 W, 94 %
2026/03/17 06:08:13.257, 125.94 W, 94 %
2026/03/17 06:08:13.358, 125.92 W, 94 %
2026/03/17 06:08:13.458, 125.87 W, 94 %
2026/03/17 06:08:13.558, 125.85 W, 94 %
2026/03/17 06:08:13.658, 125.86 W, 94 %
2026/03/17 06:08:13.758, 125.86 W, 94 %
2026/03/17 06:08:13.858, 125.88 W, 94 %
2026/03/17 06:08:13.958, 125.85 W, 94 %
2026/03/17 06:08:14.059, 125.82 W, 94 %
2026/03/17 06:08:14.159, 125.82 W, 94 %
2026/03/17 06:08:14.259, 125.84 W, 94 %
2026/03/17 06:08:14.359, 125.85 W, 94 %
2026/03/17 06:08:14.459, 125.85 W, 94 %
2026/03/17 06:08:14.559, 125.83 W, 94 %
2026/03/17 06:08:14.659, 125.82 W, 93 %
2026/03/17 06:08:14.760, 125.79 W, 93 %
2026/03/17 06:08:14.860, 125.76 W, 94 %
2026/03/17 06:08:14.960, 125.78 W, 94 %
2026/03/17 06:08:15.060, 125.81 W, 94 %
2026/03/17 06:08:15.160, 125.79 W, 94 %
2026/03/17 06:08:15.260, 125.78 W, 94 %
2026/03/17 06:08:15.360, 125.78 W, 94 %
2026/03/17 06:08:15.461, 125.80 W, 94 %
2026/03/17 06:08:15.561, 125.84 W, 94 %
2026/03/17 06:08:15.661, 125.82 W, 94 %
2026/03/17 06:08:15.761, 125.84 W, 94 %
2026/03/17 06:08:15.861, 125.84 W, 94 %
2026/03/17 06:08:15.961, 125.83 W, 94 %
2026/03/17 06:08:16.061, 125.80 W, 94 %
2026/03/17 06:08:16.162, 125.80 W, 94 %
2026/03/17 06:08:16.262, 125.81 W, 94 %
2026/03/17 06:08:16.362, 125.82 W, 94 %
2026/03/17 06:08:16.462, 125.83 W, 94 %
2026/03/17 06:08:16.562, 125.83 W, 94 %
2026/03/17 06:08:16.662, 125.82 W, 94 %
2026/03/17 06:08:16.762, 125.80 W, 94 %
2026/03/17 06:08:16.863, 125.78 W, 94 %
2026/03/17 06:08:16.963, 125.79 W, 94 %
2026/03/17 06:08:17.063, 125.79 W, 94 %
2026/03/17 06:08:17.163, 125.77 W, 94 %
2026/03/17 06:08:17.263, 125.75 W, 94 %
2026/03/17 06:08:17.363, 125.76 W, 94 %
2026/03/17 06:08:17.463, 125.72 W, 94 %
2026/03/17 06:08:17.564, 125.71 W, 94 %
2026/03/17 06:08:17.664, 125.73 W, 94 %
2026/03/17 06:08:17.764, 125.78 W, 94 %
2026/03/17 06:08:17.864, 125.79 W, 94 %
2026/03/17 06:08:17.964, 125.79 W, 94 %
2026/03/17 06:08:18.064, 125.78 W, 94 %
2026/03/17 06:08:18.164, 125.75 W, 94 %
2026/03/17 06:08:18.264, 125.75 W, 94 %
2026/03/17 06:08:18.365, 125.75 W, 94 %
2026/03/17 06:08:18.465, 125.75 W, 94 %
2026/03/17 06:08:18.565, 125.75 W, 94 %
2026/03/17 06:08:18.665, 125.75 W, 94 %
2026/03/17 06:08:18.765, 125.72 W, 94 %
2026/03/17 06:08:18.865, 125.75 W, 94 %
2026/03/17 06:08:18.965, 125.79 W, 94 %
2026/03/17 06:08:19.066, 125.78 W, 94 %
2026/03/17 06:08:19.166, 125.78 W, 94 %
2026/03/17 06:08:19.266, 125.77 W, 94 %
2026/03/17 06:08:19.366, 125.76 W, 94 %
2026/03/17 06:08:19.466, 125.75 W, 94 %
2026/03/17 06:08:19.566, 125.75 W, 94 %
2026/03/17 06:08:19.666, 125.76 W, 94 %
2026/03/17 06:08:19.767, 125.75 W, 94 %
2026/03/17 06:08:19.867, 125.74 W, 94 %
2026/03/17 06:08:19.967, 125.70 W, 94 %
2026/03/17 06:08:20.067, 125.70 W, 94 %
2026/03/17 06:08:20.167, 125.70 W, 94 %
2026/03/17 06:08:20.267, 125.73 W, 94 %
2026/03/17 06:08:20.367, 125.74 W, 94 %
2026/03/17 06:08:20.468, 125.75 W, 94 %
2026/03/17 06:08:20.568, 125.73 W, 94 %
2026/03/17 06:08:20.668, 125.71 W, 94 %
2026/03/17 06:08:20.768, 125.72 W, 94 %
2026/03/17 06:08:20.868, 125.70 W, 94 %
2026/03/17 06:08:20.968, 125.71 W, 94 %
2026/03/17 06:08:21.069, 125.75 W, 94 %
2026/03/17 06:08:21.169, 125.72 W, 94 %
2026/03/17 06:08:21.269, 125.69 W, 94 %
2026/03/17 06:08:21.369, 125.67 W, 94 %
2026/03/17 06:08:21.469, 125.69 W, 94 %
2026/03/17 06:08:21.569, 125.72 W, 94 %
2026/03/17 06:08:21.669, 125.71 W, 94 %
2026/03/17 06:08:21.770, 125.71 W, 94 %
2026/03/17 06:08:21.870, 125.72 W, 94 %
2026/03/17 06:08:21.970, 125.71 W, 94 %
2026/03/17 06:08:22.070, 125.70 W, 94 %
2026/03/17 06:08:22.170, 125.71 W, 94 %
2026/03/17 06:08:22.270, 125.75 W, 94 %
2026/03/17 06:08:22.370, 125.77 W, 94 %
2026/03/17 06:08:22.471, 125.77 W, 94 %
2026/03/17 06:08:22.571, 125.74 W, 94 %
2026/03/17 06:08:22.671, 125.73 W, 94 %
2026/03/17 06:08:22.771, 125.76 W, 94 %
2026/03/17 06:08:22.871, 125.76 W, 94 %
2026/03/17 06:08:22.971, 125.75 W, 94 %
2026/03/17 06:08:23.071, 125.71 W, 94 %
2026/03/17 06:08:23.172, 125.71 W, 94 %
2026/03/17 06:08:23.272, 125.69 W, 94 %
2026/03/17 06:08:23.372, 125.69 W, 94 %
2026/03/17 06:08:23.472, 125.65 W, 94 %
2026/03/17 06:08:23.572, 125.67 W, 94 %
2026/03/17 06:08:23.672, 125.70 W, 94 %
2026/03/17 06:08:23.772, 125.67 W, 94 %
2026/03/17 06:08:23.873, 125.63 W, 94 %
2026/03/17 06:08:23.973, 125.64 W, 94 %
2026/03/17 06:08:24.073, 125.62 W, 94 %
2026/03/17 06:08:24.173, 125.62 W, 94 %
2026/03/17 06:08:24.273, 125.61 W, 94 %
2026/03/17 06:08:24.373, 125.61 W, 94 %
2026/03/17 06:08:24.473, 125.58 W, 94 %
2026/03/17 06:08:24.574, 125.55 W, 94 %
2026/03/17 06:08:24.674, 125.50 W, 94 %
2026/03/17 06:08:24.774, 125.49 W, 94 %
2026/03/17 06:08:24.874, 125.50 W, 94 %
2026/03/17 06:08:24.974, 125.52 W, 94 %
2026/03/17 06:08:25.074, 125.50 W, 94 %
2026/03/17 06:08:25.174, 125.52 W, 94 %
2026/03/17 06:08:25.275, 125.50 W, 94 %
