timestamp, power.draw [W], utilization.gpu [%]
2026/03/18 00:05:13.902, 286.81 W, 1 %
2026/03/18 00:05:14.004, 267.47 W, 1 %
2026/03/18 00:05:14.104, 248.71 W, 0 %
2026/03/18 00:05:14.204, 229.70 W, 0 %
2026/03/18 00:05:14.304, 209.70 W, 0 %
2026/03/18 00:05:14.404, 190.79 W, 0 %
2026/03/18 00:05:14.504, 174.29 W, 5 %
2026/03/18 00:05:14.605, 152.06 W, 5 %
2026/03/18 00:05:14.705, 135.45 W, 0 %
2026/03/18 00:05:14.805, 135.76 W, 0 %
2026/03/18 00:05:14.905, 155.12 W, 77 %
2026/03/18 00:05:15.005, 174.90 W, 77 %
2026/03/18 00:05:15.105, 194.31 W, 91 %
2026/03/18 00:05:15.205, 213.59 W, 91 %
2026/03/18 00:05:15.306, 233.77 W, 90 %
2026/03/18 00:05:15.406, 253.21 W, 90 %
2026/03/18 00:05:15.506, 272.98 W, 89 %
2026/03/18 00:05:15.606, 293.23 W, 89 %
2026/03/18 00:05:15.706, 315.33 W, 91 %
2026/03/18 00:05:15.806, 325.61 W, 91 %
2026/03/18 00:05:15.906, 324.33 W, 91 %
2026/03/18 00:05:16.007, 323.62 W, 91 %
2026/03/18 00:05:16.107, 323.67 W, 91 %
2026/03/18 00:05:16.207, 323.04 W, 91 %
2026/03/18 00:05:16.307, 322.53 W, 89 %
2026/03/18 00:05:16.407, 323.20 W, 89 %
2026/03/18 00:05:16.507, 323.33 W, 91 %
2026/03/18 00:05:16.607, 322.82 W, 91 %
2026/03/18 00:05:16.707, 324.04 W, 90 %
2026/03/18 00:05:16.808, 324.84 W, 90 %
2026/03/18 00:05:16.908, 326.89 W, 91 %
2026/03/18 00:05:17.008, 327.94 W, 91 %
2026/03/18 00:05:17.108, 325.68 W, 91 %
2026/03/18 00:05:17.208, 326.30 W, 91 %
2026/03/18 00:05:17.308, 325.78 W, 91 %
2026/03/18 00:05:17.408, 325.00 W, 91 %
2026/03/18 00:05:17.509, 324.85 W, 91 %
2026/03/18 00:05:17.609, 324.63 W, 91 %
2026/03/18 00:05:17.709, 325.62 W, 91 %
2026/03/18 00:05:17.809, 325.21 W, 91 %
2026/03/18 00:05:17.909, 324.45 W, 91 %
2026/03/18 00:05:18.009, 323.45 W, 91 %
2026/03/18 00:05:18.109, 325.20 W, 90 %
2026/03/18 00:05:18.210, 325.58 W, 90 %
2026/03/18 00:05:18.310, 326.07 W, 87 %
2026/03/18 00:05:18.410, 326.38 W, 87 %
2026/03/18 00:05:18.510, 325.61 W, 91 %
2026/03/18 00:05:18.610, 326.20 W, 91 %
2026/03/18 00:05:18.710, 325.31 W, 91 %
2026/03/18 00:05:18.811, 325.08 W, 91 %
2026/03/18 00:05:18.911, 324.76 W, 91 %
2026/03/18 00:05:19.011, 325.61 W, 91 %
2026/03/18 00:05:19.111, 326.26 W, 91 %
2026/03/18 00:05:19.211, 325.94 W, 91 %
2026/03/18 00:05:19.311, 325.81 W, 91 %
2026/03/18 00:05:19.411, 324.37 W, 91 %
2026/03/18 00:05:19.512, 325.10 W, 85 %
2026/03/18 00:05:19.612, 325.14 W, 85 %
2026/03/18 00:05:19.712, 325.77 W, 91 %
2026/03/18 00:05:19.812, 325.51 W, 91 %
2026/03/18 00:05:19.912, 325.16 W, 90 %
2026/03/18 00:05:20.012, 325.10 W, 90 %
2026/03/18 00:05:20.112, 324.61 W, 91 %
2026/03/18 00:05:20.213, 325.08 W, 91 %
2026/03/18 00:05:20.313, 324.19 W, 91 %
2026/03/18 00:05:20.413, 325.34 W, 91 %
2026/03/18 00:05:20.513, 325.31 W, 91 %
2026/03/18 00:05:20.613, 323.26 W, 91 %
2026/03/18 00:05:20.713, 322.03 W, 91 %
2026/03/18 00:05:20.813, 322.49 W, 91 %
2026/03/18 00:05:20.914, 323.13 W, 88 %
2026/03/18 00:05:21.014, 322.95 W, 88 %
2026/03/18 00:05:21.114, 323.53 W, 91 %
2026/03/18 00:05:21.214, 323.92 W, 91 %
2026/03/18 00:05:21.314, 324.65 W, 90 %
2026/03/18 00:05:21.414, 325.12 W, 90 %
2026/03/18 00:05:21.514, 325.87 W, 91 %
2026/03/18 00:05:21.615, 327.68 W, 91 %
2026/03/18 00:05:21.715, 328.07 W, 91 %
2026/03/18 00:05:21.815, 328.82 W, 91 %
2026/03/18 00:05:21.915, 327.95 W, 91 %
2026/03/18 00:05:22.015, 327.75 W, 91 %
2026/03/18 00:05:22.115, 327.38 W, 91 %
2026/03/18 00:05:22.215, 326.83 W, 91 %
2026/03/18 00:05:22.316, 327.65 W, 91 %
2026/03/18 00:05:22.416, 327.28 W, 91 %
2026/03/18 00:05:22.516, 327.48 W, 91 %
2026/03/18 00:05:22.616, 326.39 W, 91 %
2026/03/18 00:05:22.716, 327.25 W, 90 %
2026/03/18 00:05:22.816, 326.95 W, 90 %
2026/03/18 00:05:22.916, 325.89 W, 87 %
2026/03/18 00:05:23.017, 324.95 W, 87 %
2026/03/18 00:05:23.117, 325.89 W, 91 %
2026/03/18 00:05:23.217, 326.06 W, 91 %
2026/03/18 00:05:23.317, 325.72 W, 91 %
2026/03/18 00:05:23.417, 326.39 W, 91 %
2026/03/18 00:05:23.517, 326.56 W, 91 %
2026/03/18 00:05:23.617, 327.16 W, 91 %
2026/03/18 00:05:23.718, 327.56 W, 91 %
2026/03/18 00:05:23.818, 328.09 W, 91 %
2026/03/18 00:05:23.918, 330.32 W, 91 %
2026/03/18 00:05:24.018, 329.79 W, 91 %
2026/03/18 00:05:24.118, 328.80 W, 84 %
2026/03/18 00:05:24.218, 328.46 W, 84 %
2026/03/18 00:05:24.318, 329.31 W, 91 %
2026/03/18 00:05:24.419, 328.09 W, 91 %
2026/03/18 00:05:24.519, 327.83 W, 90 %
2026/03/18 00:05:24.619, 327.98 W, 90 %
2026/03/18 00:05:24.719, 327.73 W, 91 %
2026/03/18 00:05:24.819, 326.88 W, 91 %
2026/03/18 00:05:24.919, 325.69 W, 91 %
2026/03/18 00:05:25.019, 328.38 W, 91 %
2026/03/18 00:05:25.120, 328.68 W, 91 %
2026/03/18 00:05:25.220, 328.53 W, 91 %
2026/03/18 00:05:25.320, 327.97 W, 91 %
2026/03/18 00:05:25.420, 328.39 W, 91 %
2026/03/18 00:05:25.520, 328.29 W, 90 %
2026/03/18 00:05:25.620, 327.66 W, 90 %
2026/03/18 00:05:25.720, 327.96 W, 91 %
2026/03/18 00:05:25.821, 327.51 W, 91 %
2026/03/18 00:05:25.921, 328.16 W, 90 %
