timestamp, power.draw [W], utilization.gpu [%]
2026/03/18 15:00:13.399, 227.51 W, 0 %
2026/03/18 15:00:13.504, 214.75 W, 0 %
2026/03/18 15:00:13.604, 200.92 W, 0 %
2026/03/18 15:00:13.704, 185.74 W, 0 %
2026/03/18 15:00:13.804, 172.01 W, 0 %
2026/03/18 15:00:13.904, 157.76 W, 0 %
2026/03/18 15:00:14.005, 143.19 W, 2 %
2026/03/18 15:00:14.105, 131.41 W, 2 %
2026/03/18 15:00:14.205, 121.36 W, 1 %
2026/03/18 15:00:14.305, 149.47 W, 1 %
2026/03/18 15:00:14.405, 193.05 W, 77 %
2026/03/18 15:00:14.505, 241.27 W, 77 %
2026/03/18 15:00:14.605, 286.34 W, 100 %
2026/03/18 15:00:14.706, 326.59 W, 100 %
2026/03/18 15:00:14.806, 376.58 W, 100 %
2026/03/18 15:00:14.906, 417.18 W, 100 %
2026/03/18 15:00:15.006, 461.93 W, 100 %
2026/03/18 15:00:15.106, 513.98 W, 100 %
2026/03/18 15:00:15.206, 561.41 W, 94 %
2026/03/18 15:00:15.306, 580.92 W, 94 %
2026/03/18 15:00:15.407, 580.50 W, 100 %
2026/03/18 15:00:15.507, 577.98 W, 100 %
2026/03/18 15:00:15.607, 580.21 W, 100 %
2026/03/18 15:00:15.707, 582.54 W, 100 %
2026/03/18 15:00:15.807, 582.77 W, 100 %
2026/03/18 15:00:15.907, 584.17 W, 100 %
2026/03/18 15:00:16.007, 584.55 W, 99 %
2026/03/18 15:00:16.108, 588.58 W, 99 %
2026/03/18 15:00:16.208, 586.95 W, 100 %
2026/03/18 15:00:16.308, 586.05 W, 100 %
2026/03/18 15:00:16.408, 588.15 W, 100 %
2026/03/18 15:00:16.508, 588.10 W, 100 %
2026/03/18 15:00:16.608, 586.84 W, 100 %
2026/03/18 15:00:16.708, 585.07 W, 100 %
2026/03/18 15:00:16.809, 584.36 W, 98 %
2026/03/18 15:00:16.909, 581.95 W, 98 %
2026/03/18 15:00:17.009, 583.12 W, 100 %
2026/03/18 15:00:17.109, 580.05 W, 100 %
