freq1,freq2,avg_power
1215,210,68.1945
1215,270,70.4031
1215,330,72.4166
1215,390,74.2092
1215,450,76.3383
1215,510,77.4523
1215,570,79.1373
1215,630,80.7283
1215,690,82.869
1215,750,84.7811
1215,810,86.5699
1215,870,89.3197
1215,930,90.8846
1215,990,92.6123
1215,1050,96.244
1215,1110,102.419
1215,1170,109.536
1215,1230,116.462
1215,1290,126.456
1215,1350,138.67
1215,1410,158.382
