freq1,freq2,avg_power
7251,210,80.0318
7251,270,84.0834
7251,330,88.7759
7251,390,93.2538
7251,450,97.3127
7251,510,101.325
7251,570,105.341
7251,630,109.204
7251,690,112.775
7251,750,116.575
7251,810,120.118
7251,870,123.532
7251,930,126.466
7251,990,129.134
7251,1050,132.499
7251,1110,135.702
7251,1170,138.662
7251,1230,146.035
7251,1290,153.112
7251,1350,160.363
