freq1,freq2,avg_power
7251,210,88.6563
7251,270,93.9776
7251,330,100.133
7251,390,105.989
7251,450,112.286
7251,510,117.383
7251,570,122.446
7251,630,127.525
7251,690,132.369
7251,750,137.089
7251,810,141.668
7251,870,146.015
7251,930,150.728
7251,990,155.002
7251,1050,158.046
7251,1110,162.164
7251,1170,166
7251,1230,175.147
7251,1290,184.482
7251,1350,191.883
7251,1410,203.262
