freq1,freq2,avg_power
1215,210,70.8839
1215,270,73.9601
1215,330,76.8901
1215,390,79.7656
1215,450,83.115
1215,510,85.2487
1215,570,87.6046
1215,630,89.5749
1215,690,92.9739
1215,750,95.7193
1215,810,99.1555
1215,870,102.192
1215,930,105.635
1215,990,107.986
1215,1050,112.068
1215,1110,120.751
1215,1170,130.468
1215,1230,140.896
1215,1290,154.972
1215,1350,172.161
1215,1410,200.411
