freq1,freq2,avg_power
1215,210,60.6276
1215,270,60.973
1215,330,61.4846
1215,390,61.829
1215,450,62.6639
1215,510,62.6779
1215,570,63.0355
1215,630,63.5815
1215,690,64.2968
1215,750,65.0215
1215,810,65.7382
1215,870,66.741
1215,930,67.4242
1215,990,68.2304
1215,1050,69.3314
1215,1110,72.0526
1215,1170,74.9904
1215,1230,78.1965
1215,1290,82.4827
1215,1350,87.8003
1215,1410,95.6754
