timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 19:11:01.736, 167.00 W, 0 %
2026/03/17 19:11:01.838, 156.18 W, 0 %
2026/03/17 19:11:01.938, 145.29 W, 0 %
2026/03/17 19:11:02.038, 135.04 W, 0 %
2026/03/17 19:11:02.139, 125.68 W, 0 %
2026/03/17 19:11:02.239, 115.25 W, 4 %
2026/03/17 19:11:02.339, 104.79 W, 4 %
2026/03/17 19:11:02.439, 92.39 W, 0 %
2026/03/17 19:11:02.539, 85.08 W, 0 %
2026/03/17 19:11:02.639, 84.71 W, 0 %
2026/03/17 19:11:02.739, 84.63 W, 0 %
2026/03/17 19:11:02.840, 84.50 W, 0 %
2026/03/17 19:11:02.940, 84.29 W, 0 %
2026/03/17 19:11:03.040, 84.09 W, 0 %
2026/03/17 19:11:03.140, 83.89 W, 0 %
2026/03/17 19:11:03.240, 83.88 W, 0 %
2026/03/17 19:11:03.340, 83.92 W, 0 %
2026/03/17 19:11:03.440, 84.03 W, 11 %
2026/03/17 19:11:03.541, 84.03 W, 11 %
2026/03/17 19:11:03.641, 84.00 W, 1 %
2026/03/17 19:11:03.741, 84.00 W, 1 %
2026/03/17 19:11:03.841, 84.04 W, 0 %
2026/03/17 19:11:03.941, 84.14 W, 0 %
2026/03/17 19:11:04.041, 84.14 W, 0 %
2026/03/17 19:11:04.142, 84.14 W, 0 %
2026/03/17 19:11:04.242, 84.14 W, 0 %
2026/03/17 19:11:04.342, 84.18 W, 0 %
2026/03/17 19:11:04.442, 84.17 W, 0 %
2026/03/17 19:11:04.542, 89.84 W, 0 %
2026/03/17 19:11:04.642, 100.88 W, 99 %
2026/03/17 19:11:04.742, 111.92 W, 99 %
2026/03/17 19:11:04.843, 121.47 W, 86 %
2026/03/17 19:11:04.943, 131.63 W, 86 %
2026/03/17 19:11:05.043, 143.03 W, 99 %
2026/03/17 19:11:05.143, 152.63 W, 99 %
2026/03/17 19:11:05.243, 163.51 W, 99 %
2026/03/17 19:11:05.343, 175.78 W, 99 %
2026/03/17 19:11:05.443, 184.91 W, 99 %
2026/03/17 19:11:05.544, 192.39 W, 99 %
2026/03/17 19:11:05.644, 191.51 W, 91 %
2026/03/17 19:11:05.744, 191.58 W, 91 %
2026/03/17 19:11:05.844, 193.04 W, 99 %
2026/03/17 19:11:05.944, 192.44 W, 99 %
2026/03/17 19:11:06.044, 192.26 W, 99 %
2026/03/17 19:11:06.144, 192.18 W, 99 %
2026/03/17 19:11:06.245, 191.75 W, 90 %
2026/03/17 19:11:06.345, 192.39 W, 90 %
2026/03/17 19:11:06.445, 191.31 W, 94 %
2026/03/17 19:11:06.545, 191.45 W, 94 %
2026/03/17 19:11:06.645, 192.40 W, 99 %
2026/03/17 19:11:06.745, 191.76 W, 99 %
2026/03/17 19:11:06.845, 191.62 W, 99 %
2026/03/17 19:11:06.946, 192.57 W, 99 %
2026/03/17 19:11:07.046, 192.03 W, 90 %
2026/03/17 19:11:07.146, 192.96 W, 90 %
2026/03/17 19:11:07.246, 192.99 W, 99 %
2026/03/17 19:11:07.346, 188.65 W, 99 %
2026/03/17 19:11:07.446, 189.33 W, 99 %
2026/03/17 19:11:07.546, 189.11 W, 99 %
2026/03/17 19:11:07.647, 188.10 W, 91 %
2026/03/17 19:11:07.747, 188.84 W, 91 %
2026/03/17 19:11:07.847, 188.32 W, 99 %
2026/03/17 19:11:07.947, 188.08 W, 99 %
2026/03/17 19:11:08.047, 188.33 W, 99 %
2026/03/17 19:11:08.147, 187.00 W, 99 %
2026/03/17 19:11:08.247, 186.93 W, 99 %
2026/03/17 19:11:08.348, 191.68 W, 99 %
2026/03/17 19:11:08.448, 190.96 W, 91 %
2026/03/17 19:11:08.548, 190.89 W, 91 %
2026/03/17 19:11:08.648, 192.32 W, 99 %
2026/03/17 19:11:08.748, 191.11 W, 99 %
2026/03/17 19:11:08.848, 191.74 W, 99 %
2026/03/17 19:11:08.948, 191.10 W, 99 %
2026/03/17 19:11:09.049, 191.08 W, 91 %
2026/03/17 19:11:09.149, 192.11 W, 91 %
2026/03/17 19:11:09.249, 191.25 W, 92 %
2026/03/17 19:11:09.349, 191.25 W, 92 %
2026/03/17 19:11:09.449, 192.32 W, 99 %
2026/03/17 19:11:09.549, 191.15 W, 99 %
2026/03/17 19:11:09.649, 191.09 W, 99 %
2026/03/17 19:11:09.750, 192.36 W, 99 %
2026/03/17 19:11:09.850, 191.37 W, 91 %
2026/03/17 19:11:09.950, 191.09 W, 91 %
2026/03/17 19:11:10.050, 191.04 W, 99 %
2026/03/17 19:11:10.150, 188.52 W, 99 %
2026/03/17 19:11:10.250, 189.38 W, 99 %
2026/03/17 19:11:10.351, 188.82 W, 99 %
2026/03/17 19:11:10.451, 188.43 W, 91 %
2026/03/17 19:11:10.551, 189.63 W, 91 %
2026/03/17 19:11:10.651, 188.27 W, 87 %
2026/03/17 19:11:10.751, 188.10 W, 87 %
2026/03/17 19:11:10.851, 188.92 W, 99 %
2026/03/17 19:11:10.951, 187.73 W, 99 %
2026/03/17 19:11:11.052, 187.65 W, 99 %
2026/03/17 19:11:11.152, 191.43 W, 99 %
2026/03/17 19:11:11.252, 190.29 W, 91 %
2026/03/17 19:11:11.352, 190.55 W, 91 %
2026/03/17 19:11:11.452, 190.63 W, 99 %
2026/03/17 19:11:11.552, 190.59 W, 99 %
2026/03/17 19:11:11.653, 191.79 W, 99 %
2026/03/17 19:11:11.753, 190.96 W, 99 %
2026/03/17 19:11:11.853, 191.01 W, 99 %
2026/03/17 19:11:11.953, 192.20 W, 99 %
2026/03/17 19:11:12.053, 191.55 W, 91 %
2026/03/17 19:11:12.153, 191.63 W, 91 %
2026/03/17 19:11:12.253, 192.38 W, 99 %
2026/03/17 19:11:12.354, 190.70 W, 99 %
2026/03/17 19:11:12.454, 190.99 W, 99 %
2026/03/17 19:11:12.554, 190.26 W, 99 %
2026/03/17 19:11:12.654, 190.59 W, 91 %
2026/03/17 19:11:12.754, 191.28 W, 91 %
2026/03/17 19:11:12.854, 188.15 W, 92 %
2026/03/17 19:11:12.955, 187.30 W, 92 %
2026/03/17 19:11:13.055, 188.06 W, 99 %
2026/03/17 19:11:13.155, 187.05 W, 99 %
2026/03/17 19:11:13.255, 187.37 W, 99 %
2026/03/17 19:11:13.355, 188.82 W, 99 %
2026/03/17 19:11:13.455, 188.62 W, 93 %
2026/03/17 19:11:13.555, 189.57 W, 93 %
2026/03/17 19:11:13.656, 189.70 W, 99 %
2026/03/17 19:11:13.756, 188.74 W, 99 %
2026/03/17 19:11:13.856, 190.44 W, 99 %
2026/03/17 19:11:13.956, 191.83 W, 99 %
2026/03/17 19:11:14.056, 191.63 W, 91 %
2026/03/17 19:11:14.156, 192.46 W, 91 %
2026/03/17 19:11:14.256, 191.62 W, 90 %
2026/03/17 19:11:14.357, 191.83 W, 90 %
2026/03/17 19:11:14.457, 192.03 W, 99 %
2026/03/17 19:11:14.557, 191.74 W, 99 %
2026/03/17 19:11:14.657, 191.58 W, 99 %
2026/03/17 19:11:14.757, 192.42 W, 99 %
2026/03/17 19:11:14.857, 191.14 W, 91 %
2026/03/17 19:11:14.958, 191.41 W, 91 %
2026/03/17 19:11:15.058, 191.65 W, 99 %
2026/03/17 19:11:15.158, 191.34 W, 99 %
2026/03/17 19:11:15.258, 192.26 W, 99 %
2026/03/17 19:11:15.358, 191.41 W, 99 %
2026/03/17 19:11:15.458, 191.44 W, 98 %
2026/03/17 19:11:15.558, 191.81 W, 98 %
2026/03/17 19:11:15.659, 188.07 W, 69 %
