timestamp, power.draw [W], utilization.gpu [%]
2026/03/18 15:50:12.785, 120.14 W, 33 %
2026/03/18 15:50:12.887, 119.83 W, 33 %
2026/03/18 15:50:12.987, 119.53 W, 0 %
2026/03/18 15:50:13.087, 119.21 W, 0 %
2026/03/18 15:50:13.187, 118.83 W, 0 %
2026/03/18 15:50:13.288, 118.16 W, 0 %
2026/03/18 15:50:13.388, 124.32 W, 11 %
2026/03/18 15:50:13.488, 136.51 W, 11 %
2026/03/18 15:50:13.588, 149.68 W, 95 %
2026/03/18 15:50:13.688, 161.57 W, 95 %
2026/03/18 15:50:13.788, 175.36 W, 95 %
2026/03/18 15:50:13.888, 187.08 W, 95 %
2026/03/18 15:50:13.989, 199.86 W, 95 %
2026/03/18 15:50:14.089, 212.53 W, 95 %
2026/03/18 15:50:14.189, 227.45 W, 95 %
2026/03/18 15:50:14.289, 238.61 W, 95 %
2026/03/18 15:50:14.389, 247.70 W, 95 %
2026/03/18 15:50:14.489, 248.06 W, 95 %
2026/03/18 15:50:14.589, 248.03 W, 95 %
2026/03/18 15:50:14.690, 247.69 W, 95 %
2026/03/18 15:50:14.790, 248.14 W, 95 %
2026/03/18 15:50:14.890, 247.49 W, 95 %
2026/03/18 15:50:14.990, 247.51 W, 95 %
2026/03/18 15:50:15.090, 247.37 W, 95 %
2026/03/18 15:50:15.190, 247.72 W, 95 %
2026/03/18 15:50:15.290, 247.53 W, 95 %
2026/03/18 15:50:15.391, 247.31 W, 95 %
2026/03/18 15:50:15.491, 247.16 W, 95 %
2026/03/18 15:50:15.591, 247.36 W, 95 %
2026/03/18 15:50:15.691, 247.73 W, 95 %
2026/03/18 15:50:15.791, 247.48 W, 95 %
2026/03/18 15:50:15.891, 248.05 W, 95 %
2026/03/18 15:50:15.991, 248.15 W, 95 %
2026/03/18 15:50:16.092, 248.46 W, 95 %
2026/03/18 15:50:16.192, 248.33 W, 95 %
2026/03/18 15:50:16.292, 248.27 W, 95 %
2026/03/18 15:50:16.392, 248.26 W, 95 %
2026/03/18 15:50:16.492, 248.33 W, 95 %
2026/03/18 15:50:16.592, 247.99 W, 95 %
2026/03/18 15:50:16.692, 247.66 W, 95 %
2026/03/18 15:50:16.793, 247.97 W, 95 %
2026/03/18 15:50:16.893, 247.96 W, 95 %
2026/03/18 15:50:16.993, 247.77 W, 95 %
2026/03/18 15:50:17.093, 247.38 W, 95 %
2026/03/18 15:50:17.193, 247.51 W, 95 %
2026/03/18 15:50:17.293, 247.66 W, 95 %
2026/03/18 15:50:17.393, 247.63 W, 95 %
2026/03/18 15:50:17.493, 247.47 W, 95 %
2026/03/18 15:50:17.594, 248.07 W, 95 %
2026/03/18 15:50:17.694, 248.45 W, 95 %
2026/03/18 15:50:17.794, 248.34 W, 95 %
2026/03/18 15:50:17.894, 248.29 W, 95 %
2026/03/18 15:50:17.994, 248.69 W, 95 %
2026/03/18 15:50:18.094, 249.09 W, 95 %
2026/03/18 15:50:18.194, 249.15 W, 95 %
2026/03/18 15:50:18.295, 248.91 W, 95 %
2026/03/18 15:50:18.395, 249.07 W, 95 %
2026/03/18 15:50:18.495, 249.29 W, 95 %
2026/03/18 15:50:18.595, 249.14 W, 95 %
2026/03/18 15:50:18.695, 248.82 W, 95 %
2026/03/18 15:50:18.795, 248.99 W, 95 %
2026/03/18 15:50:18.895, 249.02 W, 95 %
2026/03/18 15:50:18.996, 248.82 W, 95 %
2026/03/18 15:50:19.096, 248.62 W, 95 %
2026/03/18 15:50:19.196, 248.77 W, 95 %
2026/03/18 15:50:19.296, 248.98 W, 95 %
2026/03/18 15:50:19.396, 248.82 W, 95 %
2026/03/18 15:50:19.496, 249.01 W, 95 %
2026/03/18 15:50:19.596, 249.16 W, 95 %
2026/03/18 15:50:19.697, 249.43 W, 95 %
2026/03/18 15:50:19.797, 249.19 W, 95 %
2026/03/18 15:50:19.897, 249.14 W, 95 %
2026/03/18 15:50:19.997, 249.39 W, 95 %
2026/03/18 15:50:20.097, 249.58 W, 95 %
2026/03/18 15:50:20.197, 249.21 W, 95 %
2026/03/18 15:50:20.297, 249.04 W, 95 %
2026/03/18 15:50:20.398, 249.06 W, 95 %
2026/03/18 15:50:20.498, 248.74 W, 95 %
2026/03/18 15:50:20.598, 248.44 W, 95 %
2026/03/18 15:50:20.698, 248.31 W, 95 %
2026/03/18 15:50:20.798, 248.29 W, 95 %
2026/03/18 15:50:20.898, 248.26 W, 95 %
2026/03/18 15:50:20.998, 247.84 W, 95 %
2026/03/18 15:50:21.099, 247.41 W, 95 %
2026/03/18 15:50:21.199, 247.62 W, 95 %
2026/03/18 15:50:21.299, 247.75 W, 95 %
2026/03/18 15:50:21.399, 247.68 W, 95 %
2026/03/18 15:50:21.499, 247.54 W, 95 %
2026/03/18 15:50:21.599, 247.58 W, 95 %
2026/03/18 15:50:21.699, 247.47 W, 95 %
2026/03/18 15:50:21.799, 247.34 W, 95 %
2026/03/18 15:50:21.900, 247.31 W, 95 %
2026/03/18 15:50:22.000, 247.60 W, 95 %
2026/03/18 15:50:22.100, 247.91 W, 95 %
2026/03/18 15:50:22.200, 247.77 W, 95 %
2026/03/18 15:50:22.300, 247.59 W, 95 %
2026/03/18 15:50:22.400, 247.80 W, 95 %
2026/03/18 15:50:22.500, 248.05 W, 95 %
2026/03/18 15:50:22.601, 247.97 W, 95 %
2026/03/18 15:50:22.701, 248.27 W, 95 %
2026/03/18 15:50:22.801, 248.42 W, 95 %
2026/03/18 15:50:22.901, 248.47 W, 95 %
2026/03/18 15:50:23.001, 248.29 W, 95 %
2026/03/18 15:50:23.101, 248.51 W, 95 %
2026/03/18 15:50:23.201, 248.95 W, 95 %
2026/03/18 15:50:23.302, 249.15 W, 95 %
2026/03/18 15:50:23.402, 248.96 W, 95 %
2026/03/18 15:50:23.502, 249.06 W, 95 %
2026/03/18 15:50:23.602, 249.36 W, 95 %
2026/03/18 15:50:23.702, 249.26 W, 95 %
2026/03/18 15:50:23.802, 249.48 W, 95 %
2026/03/18 15:50:23.902, 249.39 W, 95 %
2026/03/18 15:50:24.003, 249.18 W, 95 %
2026/03/18 15:50:24.103, 248.77 W, 95 %
2026/03/18 15:50:24.203, 248.76 W, 95 %
2026/03/18 15:50:24.303, 248.82 W, 95 %
2026/03/18 15:50:24.403, 249.02 W, 95 %
2026/03/18 15:50:24.503, 248.82 W, 95 %
2026/03/18 15:50:24.603, 248.75 W, 95 %
2026/03/18 15:50:24.704, 248.81 W, 95 %
2026/03/18 15:50:24.804, 248.42 W, 95 %
2026/03/18 15:50:24.904, 248.53 W, 95 %
2026/03/18 15:50:25.004, 248.91 W, 95 %
2026/03/18 15:50:25.104, 249.16 W, 95 %
2026/03/18 15:50:25.204, 248.85 W, 95 %
2026/03/18 15:50:25.304, 248.62 W, 95 %
2026/03/18 15:50:25.405, 248.71 W, 95 %
2026/03/18 15:50:25.505, 248.74 W, 95 %
2026/03/18 15:50:25.605, 248.57 W, 95 %
2026/03/18 15:50:25.705, 248.24 W, 95 %
2026/03/18 15:50:25.805, 248.48 W, 95 %
2026/03/18 15:50:25.905, 248.39 W, 95 %
2026/03/18 15:50:26.005, 248.28 W, 95 %
2026/03/18 15:50:26.106, 248.05 W, 95 %
2026/03/18 15:50:26.206, 248.23 W, 95 %
2026/03/18 15:50:26.306, 248.26 W, 95 %
2026/03/18 15:50:26.406, 248.19 W, 95 %
2026/03/18 15:50:26.506, 248.14 W, 95 %
2026/03/18 15:50:26.606, 248.43 W, 95 %
2026/03/18 15:50:26.706, 248.71 W, 95 %
2026/03/18 15:50:26.806, 248.55 W, 95 %
2026/03/18 15:50:26.907, 248.63 W, 95 %
2026/03/18 15:50:27.007, 248.85 W, 95 %
2026/03/18 15:50:27.107, 249.07 W, 95 %
2026/03/18 15:50:27.207, 248.91 W, 95 %
2026/03/18 15:50:27.307, 248.92 W, 95 %
2026/03/18 15:50:27.407, 249.01 W, 95 %
2026/03/18 15:50:27.507, 249.23 W, 95 %
2026/03/18 15:50:27.608, 249.04 W, 95 %
2026/03/18 15:50:27.708, 249.18 W, 95 %
2026/03/18 15:50:27.808, 249.39 W, 95 %
2026/03/18 15:50:27.908, 249.61 W, 95 %
2026/03/18 15:50:28.008, 249.33 W, 95 %
2026/03/18 15:50:28.108, 248.87 W, 95 %
2026/03/18 15:50:28.208, 249.01 W, 95 %
2026/03/18 15:50:28.309, 249.17 W, 95 %
2026/03/18 15:50:28.409, 248.87 W, 95 %
2026/03/18 15:50:28.509, 249.02 W, 95 %
2026/03/18 15:50:28.609, 249.27 W, 95 %
