timestamp, power.draw [W], utilization.gpu [%]
2026/05/05 18:32:46.891, 63.45 W, 0 %
2026/05/05 18:32:46.995, 63.45 W, 0 %
2026/05/05 18:32:47.095, 63.85 W, 0 %
2026/05/05 18:32:47.196, 63.91 W, 0 %
2026/05/05 18:32:47.296, 64.02 W, 2 %
2026/05/05 18:32:47.396, 64.15 W, 2 %
2026/05/05 18:32:47.496, 64.10 W, 8 %
2026/05/05 18:32:47.596, 64.07 W, 8 %
2026/05/05 18:32:47.696, 64.04 W, 0 %
2026/05/05 18:32:47.796, 64.01 W, 0 %
2026/05/05 18:32:47.896, 63.99 W, 0 %
2026/05/05 18:32:47.996, 64.46 W, 0 %
2026/05/05 18:32:48.097, 64.38 W, 0 %
2026/05/05 18:32:48.197, 63.99 W, 0 %
2026/05/05 18:32:48.297, 63.89 W, 0 %
2026/05/05 18:32:48.397, 63.70 W, 0 %
2026/05/05 18:32:48.497, 63.70 W, 0 %
2026/05/05 18:32:48.597, 63.70 W, 0 %
2026/05/05 18:32:48.698, 63.70 W, 0 %
2026/05/05 18:32:48.798, 63.70 W, 0 %
2026/05/05 18:32:48.898, 63.70 W, 0 %
2026/05/05 18:32:48.998, 63.70 W, 0 %
2026/05/05 18:32:49.098, 63.70 W, 0 %
2026/05/05 18:32:49.198, 63.81 W, 0 %
2026/05/05 18:32:49.299, 63.93 W, 3 %
2026/05/05 18:32:49.399, 63.93 W, 3 %
2026/05/05 18:32:49.499, 63.91 W, 0 %
2026/05/05 18:32:49.599, 63.86 W, 0 %
2026/05/05 18:32:49.699, 63.83 W, 0 %
2026/05/05 18:32:49.800, 63.79 W, 0 %
2026/05/05 18:32:49.900, 63.77 W, 1 %
2026/05/05 18:32:50.000, 63.74 W, 1 %
2026/05/05 18:32:50.100, 63.71 W, 0 %
2026/05/05 18:32:50.200, 63.68 W, 0 %
2026/05/05 18:32:50.300, 63.50 W, 0 %
2026/05/05 18:32:50.400, 63.35 W, 0 %
2026/05/05 18:32:50.501, 63.71 W, 27 %
2026/05/05 18:32:50.601, 72.71 W, 27 %
2026/05/05 18:32:50.701, 81.24 W, 99 %
2026/05/05 18:32:50.801, 90.82 W, 99 %
2026/05/05 18:32:50.901, 100.20 W, 98 %
2026/05/05 18:32:51.001, 109.70 W, 98 %
2026/05/05 18:32:51.101, 128.39 W, 98 %
2026/05/05 18:32:51.201, 138.06 W, 98 %
2026/05/05 18:32:51.301, 147.41 W, 98 %
2026/05/05 18:32:51.402, 156.28 W, 98 %
2026/05/05 18:32:51.502, 165.61 W, 99 %
2026/05/05 18:32:51.602, 166.05 W, 99 %
2026/05/05 18:32:51.702, 166.83 W, 98 %
2026/05/05 18:32:51.802, 166.96 W, 98 %
2026/05/05 18:32:51.902, 157.74 W, 97 %
2026/05/05 18:32:52.002, 157.82 W, 97 %
2026/05/05 18:32:52.102, 158.12 W, 99 %
2026/05/05 18:32:52.203, 157.53 W, 99 %
2026/05/05 18:32:52.303, 157.47 W, 98 %
2026/05/05 18:32:52.403, 157.70 W, 98 %
2026/05/05 18:32:52.503, 158.31 W, 98 %
2026/05/05 18:32:52.603, 157.10 W, 98 %
2026/05/05 18:32:52.703, 157.30 W, 99 %
2026/05/05 18:32:52.803, 157.71 W, 99 %
2026/05/05 18:32:52.903, 157.13 W, 98 %
2026/05/05 18:32:53.003, 166.66 W, 98 %
2026/05/05 18:32:53.104, 166.83 W, 99 %
2026/05/05 18:32:53.204, 166.93 W, 99 %
2026/05/05 18:32:53.304, 160.29 W, 80 %
2026/05/05 18:32:53.404, 159.86 W, 80 %
2026/05/05 18:32:53.504, 159.28 W, 99 %
2026/05/05 18:32:53.604, 159.49 W, 99 %
2026/05/05 18:32:53.704, 160.58 W, 98 %
2026/05/05 18:32:53.804, 160.43 W, 98 %
2026/05/05 18:32:53.905, 159.28 W, 99 %
2026/05/05 18:32:54.005, 159.81 W, 99 %
2026/05/05 18:32:54.105, 159.85 W, 98 %
2026/05/05 18:32:54.205, 159.28 W, 98 %
2026/05/05 18:32:54.305, 159.46 W, 100 %
2026/05/05 18:32:54.405, 166.91 W, 100 %
2026/05/05 18:32:54.505, 167.27 W, 98 %
2026/05/05 18:32:54.605, 167.02 W, 98 %
2026/05/05 18:32:54.706, 167.11 W, 100 %
2026/05/05 18:32:54.806, 165.89 W, 100 %
