timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 11:44:25.502, 377.61 W, 3 %
2026/03/17 11:44:25.604, 336.70 W, 0 %
2026/03/17 11:44:25.704, 306.51 W, 0 %
2026/03/17 11:44:25.804, 276.08 W, 0 %
2026/03/17 11:44:25.904, 235.22 W, 0 %
2026/03/17 11:44:26.004, 206.97 W, 5 %
2026/03/17 11:44:26.104, 172.27 W, 5 %
2026/03/17 11:44:26.204, 144.59 W, 36 %
2026/03/17 11:44:26.305, 138.52 W, 36 %
2026/03/17 11:44:26.405, 146.80 W, 86 %
2026/03/17 11:44:26.505, 155.74 W, 86 %
2026/03/17 11:44:26.605, 164.45 W, 86 %
2026/03/17 11:44:26.705, 171.99 W, 86 %
2026/03/17 11:44:26.805, 180.64 W, 81 %
2026/03/17 11:44:26.905, 187.48 W, 81 %
2026/03/17 11:44:27.006, 196.36 W, 86 %
2026/03/17 11:44:27.106, 204.88 W, 86 %
2026/03/17 11:44:27.206, 211.27 W, 86 %
2026/03/17 11:44:27.306, 210.63 W, 86 %
2026/03/17 11:44:27.406, 210.62 W, 85 %
2026/03/17 11:44:27.506, 210.84 W, 85 %
2026/03/17 11:44:27.606, 210.04 W, 86 %
2026/03/17 11:44:27.707, 210.39 W, 86 %
2026/03/17 11:44:27.807, 212.14 W, 86 %
2026/03/17 11:44:27.907, 212.71 W, 86 %
2026/03/17 11:44:28.007, 212.28 W, 86 %
2026/03/17 11:44:28.107, 212.55 W, 86 %
2026/03/17 11:44:28.207, 213.59 W, 86 %
2026/03/17 11:44:28.307, 213.12 W, 86 %
2026/03/17 11:44:28.407, 212.47 W, 85 %
2026/03/17 11:44:28.508, 212.42 W, 85 %
2026/03/17 11:44:28.608, 213.09 W, 84 %
2026/03/17 11:44:28.708, 212.27 W, 84 %
2026/03/17 11:44:28.808, 211.38 W, 86 %
2026/03/17 11:44:28.908, 210.83 W, 86 %
2026/03/17 11:44:29.008, 211.47 W, 86 %
2026/03/17 11:44:29.108, 210.48 W, 86 %
2026/03/17 11:44:29.209, 209.30 W, 85 %
2026/03/17 11:44:29.309, 210.02 W, 85 %
2026/03/17 11:44:29.409, 210.82 W, 86 %
2026/03/17 11:44:29.509, 210.68 W, 86 %
2026/03/17 11:44:29.609, 210.43 W, 86 %
2026/03/17 11:44:29.709, 211.31 W, 86 %
2026/03/17 11:44:29.809, 211.11 W, 85 %
2026/03/17 11:44:29.910, 211.34 W, 85 %
2026/03/17 11:44:30.010, 211.12 W, 85 %
2026/03/17 11:44:30.110, 211.95 W, 85 %
2026/03/17 11:44:30.210, 212.43 W, 86 %
2026/03/17 11:44:30.310, 211.99 W, 86 %
2026/03/17 11:44:30.410, 211.65 W, 86 %
2026/03/17 11:44:30.510, 211.53 W, 86 %
2026/03/17 11:44:30.610, 211.53 W, 86 %
2026/03/17 11:44:30.711, 211.45 W, 86 %
2026/03/17 11:44:30.811, 211.99 W, 86 %
2026/03/17 11:44:30.911, 212.31 W, 86 %
2026/03/17 11:44:31.011, 213.21 W, 86 %
2026/03/17 11:44:31.111, 213.16 W, 86 %
2026/03/17 11:44:31.211, 213.99 W, 86 %
2026/03/17 11:44:31.311, 212.94 W, 86 %
2026/03/17 11:44:31.412, 213.34 W, 86 %
2026/03/17 11:44:31.512, 213.71 W, 86 %
2026/03/17 11:44:31.612, 214.40 W, 86 %
2026/03/17 11:44:31.712, 214.78 W, 86 %
2026/03/17 11:44:31.812, 214.74 W, 86 %
2026/03/17 11:44:31.912, 215.07 W, 86 %
2026/03/17 11:44:32.012, 214.93 W, 86 %
2026/03/17 11:44:32.113, 215.27 W, 86 %
2026/03/17 11:44:32.213, 214.71 W, 86 %
2026/03/17 11:44:32.313, 215.49 W, 86 %
2026/03/17 11:44:32.413, 215.01 W, 85 %
2026/03/17 11:44:32.513, 215.36 W, 85 %
2026/03/17 11:44:32.613, 214.52 W, 86 %
2026/03/17 11:44:32.713, 214.61 W, 86 %
2026/03/17 11:44:32.813, 214.48 W, 86 %
2026/03/17 11:44:32.914, 213.09 W, 86 %
2026/03/17 11:44:33.014, 213.49 W, 86 %
2026/03/17 11:44:33.114, 213.81 W, 86 %
2026/03/17 11:44:33.214, 212.88 W, 86 %
2026/03/17 11:44:33.314, 212.97 W, 86 %
2026/03/17 11:44:33.414, 212.30 W, 86 %
2026/03/17 11:44:33.514, 212.08 W, 86 %
2026/03/17 11:44:33.615, 212.47 W, 86 %
2026/03/17 11:44:33.715, 212.07 W, 86 %
2026/03/17 11:44:33.815, 211.66 W, 86 %
2026/03/17 11:44:33.915, 212.46 W, 86 %
2026/03/17 11:44:34.015, 212.19 W, 86 %
2026/03/17 11:44:34.115, 211.84 W, 86 %
2026/03/17 11:44:34.215, 211.37 W, 86 %
2026/03/17 11:44:34.316, 211.30 W, 86 %
2026/03/17 11:44:34.416, 211.88 W, 86 %
2026/03/17 11:44:34.516, 211.04 W, 86 %
2026/03/17 11:44:34.616, 211.18 W, 86 %
2026/03/17 11:44:34.716, 211.17 W, 86 %
2026/03/17 11:44:34.816, 210.80 W, 86 %
2026/03/17 11:44:34.916, 211.12 W, 86 %
2026/03/17 11:44:35.017, 210.32 W, 86 %
2026/03/17 11:44:35.117, 210.42 W, 86 %
2026/03/17 11:44:35.217, 211.17 W, 86 %
2026/03/17 11:44:35.317, 211.56 W, 86 %
2026/03/17 11:44:35.417, 211.53 W, 86 %
2026/03/17 11:44:35.517, 212.57 W, 86 %
2026/03/17 11:44:35.617, 212.30 W, 85 %
2026/03/17 11:44:35.718, 211.83 W, 85 %
2026/03/17 11:44:35.818, 212.14 W, 86 %
2026/03/17 11:44:35.918, 211.88 W, 86 %
2026/03/17 11:44:36.018, 212.39 W, 86 %
2026/03/17 11:44:36.118, 211.79 W, 86 %
2026/03/17 11:44:36.218, 212.02 W, 85 %
2026/03/17 11:44:36.318, 211.13 W, 85 %
2026/03/17 11:44:36.418, 210.96 W, 86 %
2026/03/17 11:44:36.519, 211.23 W, 86 %
2026/03/17 11:44:36.619, 210.89 W, 85 %
2026/03/17 11:44:36.719, 211.65 W, 85 %
2026/03/17 11:44:36.819, 211.71 W, 85 %
2026/03/17 11:44:36.919, 211.51 W, 85 %
2026/03/17 11:44:37.019, 210.68 W, 86 %
2026/03/17 11:44:37.119, 211.32 W, 86 %
2026/03/17 11:44:37.220, 211.54 W, 86 %
2026/03/17 11:44:37.320, 212.73 W, 86 %
2026/03/17 11:44:37.420, 213.20 W, 85 %
2026/03/17 11:44:37.520, 212.77 W, 85 %
2026/03/17 11:44:37.620, 212.64 W, 86 %
2026/03/17 11:44:37.720, 212.24 W, 86 %
2026/03/17 11:44:37.820, 212.51 W, 86 %
2026/03/17 11:44:37.920, 213.34 W, 86 %
2026/03/17 11:44:38.021, 213.30 W, 85 %
2026/03/17 11:44:38.121, 213.28 W, 85 %
2026/03/17 11:44:38.221, 212.97 W, 86 %
2026/03/17 11:44:38.321, 212.36 W, 86 %
2026/03/17 11:44:38.421, 212.13 W, 86 %
2026/03/17 11:44:38.521, 211.45 W, 86 %
2026/03/17 11:44:38.621, 211.36 W, 85 %
2026/03/17 11:44:38.722, 211.71 W, 85 %
2026/03/17 11:44:38.822, 211.48 W, 86 %
2026/03/17 11:44:38.922, 210.45 W, 86 %
2026/03/17 11:44:39.022, 210.66 W, 86 %
2026/03/17 11:44:39.122, 210.47 W, 86 %
2026/03/17 11:44:39.222, 210.60 W, 85 %
2026/03/17 11:44:39.322, 210.84 W, 85 %
2026/03/17 11:44:39.423, 210.72 W, 86 %
2026/03/17 11:44:39.523, 211.64 W, 86 %
2026/03/17 11:44:39.623, 211.76 W, 85 %
2026/03/17 11:44:39.723, 212.12 W, 85 %
2026/03/17 11:44:39.823, 212.49 W, 86 %
2026/03/17 11:44:39.923, 212.09 W, 86 %
2026/03/17 11:44:40.023, 212.05 W, 85 %
2026/03/17 11:44:40.123, 212.42 W, 85 %
2026/03/17 11:44:40.224, 212.12 W, 87 %
2026/03/17 11:44:40.324, 211.54 W, 87 %
2026/03/17 11:44:40.424, 211.57 W, 86 %
2026/03/17 11:44:40.524, 212.06 W, 86 %
2026/03/17 11:44:40.624, 212.10 W, 86 %
2026/03/17 11:44:40.724, 212.45 W, 86 %
2026/03/17 11:44:40.824, 212.22 W, 86 %
2026/03/17 11:44:40.925, 212.61 W, 86 %
2026/03/17 11:44:41.025, 213.26 W, 86 %
2026/03/17 11:44:41.125, 213.42 W, 86 %
2026/03/17 11:44:41.225, 213.59 W, 86 %
2026/03/17 11:44:41.325, 213.90 W, 86 %
2026/03/17 11:44:41.425, 214.73 W, 86 %
2026/03/17 11:44:41.525, 213.49 W, 86 %
2026/03/17 11:44:41.626, 213.62 W, 86 %
2026/03/17 11:44:41.726, 213.09 W, 86 %
2026/03/17 11:44:41.826, 212.75 W, 86 %
2026/03/17 11:44:41.926, 212.71 W, 86 %
2026/03/17 11:44:42.026, 212.09 W, 86 %
2026/03/17 11:44:42.126, 212.05 W, 86 %
2026/03/17 11:44:42.226, 211.71 W, 85 %
2026/03/17 11:44:42.326, 211.99 W, 85 %
2026/03/17 11:44:42.427, 211.48 W, 86 %
2026/03/17 11:44:42.527, 212.18 W, 86 %
2026/03/17 11:44:42.627, 212.37 W, 86 %
2026/03/17 11:44:42.727, 212.91 W, 86 %
2026/03/17 11:44:42.827, 213.08 W, 86 %
2026/03/17 11:44:42.927, 213.36 W, 86 %
2026/03/17 11:44:43.027, 213.40 W, 86 %
2026/03/17 11:44:43.128, 213.48 W, 86 %
2026/03/17 11:44:43.228, 213.85 W, 85 %
2026/03/17 11:44:43.328, 213.12 W, 85 %
2026/03/17 11:44:43.428, 212.70 W, 86 %
2026/03/17 11:44:43.528, 213.13 W, 86 %
2026/03/17 11:44:43.628, 213.16 W, 85 %
2026/03/17 11:44:43.728, 212.84 W, 85 %
2026/03/17 11:44:43.829, 212.85 W, 85 %
2026/03/17 11:44:43.929, 213.18 W, 85 %
2026/03/17 11:44:44.029, 212.98 W, 86 %
2026/03/17 11:44:44.129, 212.68 W, 86 %
2026/03/17 11:44:44.229, 212.74 W, 86 %
2026/03/17 11:44:44.329, 213.43 W, 86 %
2026/03/17 11:44:44.429, 213.52 W, 85 %
2026/03/17 11:44:44.530, 213.04 W, 85 %
2026/03/17 11:44:44.630, 213.10 W, 86 %
2026/03/17 11:44:44.730, 213.51 W, 86 %
2026/03/17 11:44:44.830, 212.94 W, 86 %
2026/03/17 11:44:44.930, 212.78 W, 86 %
2026/03/17 11:44:45.030, 213.15 W, 85 %
2026/03/17 11:44:45.130, 213.47 W, 85 %
2026/03/17 11:44:45.231, 213.84 W, 86 %
2026/03/17 11:44:45.331, 213.76 W, 86 %
2026/03/17 11:44:45.431, 214.32 W, 86 %
2026/03/17 11:44:45.531, 214.15 W, 86 %
2026/03/17 11:44:45.631, 213.37 W, 85 %
2026/03/17 11:44:45.731, 213.33 W, 85 %
2026/03/17 11:44:45.831, 213.64 W, 86 %
2026/03/17 11:44:45.932, 213.73 W, 86 %
2026/03/17 11:44:46.032, 213.48 W, 86 %
2026/03/17 11:44:46.132, 214.03 W, 86 %
2026/03/17 11:44:46.232, 213.78 W, 84 %
2026/03/17 11:44:46.332, 213.77 W, 84 %
2026/03/17 11:44:46.432, 213.11 W, 86 %
2026/03/17 11:44:46.532, 213.38 W, 86 %
2026/03/17 11:44:46.632, 214.06 W, 86 %
2026/03/17 11:44:46.733, 213.27 W, 86 %
2026/03/17 11:44:46.833, 213.09 W, 85 %
2026/03/17 11:44:46.933, 211.97 W, 85 %
2026/03/17 11:44:47.033, 211.89 W, 86 %
2026/03/17 11:44:47.133, 211.71 W, 86 %
2026/03/17 11:44:47.233, 211.60 W, 86 %
2026/03/17 11:44:47.333, 211.61 W, 86 %
2026/03/17 11:44:47.434, 212.23 W, 86 %
2026/03/17 11:44:47.534, 212.31 W, 86 %
2026/03/17 11:44:47.634, 212.87 W, 86 %
2026/03/17 11:44:47.734, 213.47 W, 86 %
2026/03/17 11:44:47.834, 213.68 W, 86 %
2026/03/17 11:44:47.934, 213.78 W, 86 %
2026/03/17 11:44:48.034, 214.01 W, 86 %
2026/03/17 11:44:48.134, 213.95 W, 86 %
2026/03/17 11:44:48.235, 213.09 W, 86 %
2026/03/17 11:44:48.335, 213.86 W, 86 %
2026/03/17 11:44:48.435, 213.21 W, 86 %
2026/03/17 11:44:48.535, 212.56 W, 86 %
2026/03/17 11:44:48.635, 212.43 W, 86 %
2026/03/17 11:44:48.735, 211.24 W, 86 %
2026/03/17 11:44:48.835, 211.46 W, 85 %
2026/03/17 11:44:48.936, 212.38 W, 85 %
2026/03/17 11:44:49.036, 212.33 W, 86 %
2026/03/17 11:44:49.136, 212.33 W, 86 %
2026/03/17 11:44:49.236, 212.54 W, 86 %
2026/03/17 11:44:49.336, 212.49 W, 86 %
2026/03/17 11:44:49.436, 213.17 W, 86 %
2026/03/17 11:44:49.536, 213.86 W, 86 %
2026/03/17 11:44:49.637, 213.81 W, 86 %
2026/03/17 11:44:49.737, 214.54 W, 86 %
2026/03/17 11:44:49.837, 214.44 W, 86 %
2026/03/17 11:44:49.937, 214.04 W, 86 %
2026/03/17 11:44:50.037, 214.08 W, 86 %
2026/03/17 11:44:50.137, 214.22 W, 86 %
2026/03/17 11:44:50.237, 214.14 W, 86 %
2026/03/17 11:44:50.337, 214.05 W, 86 %
2026/03/17 11:44:50.438, 213.53 W, 86 %
2026/03/17 11:44:50.538, 213.26 W, 86 %
2026/03/17 11:44:50.638, 213.31 W, 86 %
2026/03/17 11:44:50.738, 213.08 W, 86 %
2026/03/17 11:44:50.838, 212.96 W, 85 %
2026/03/17 11:44:50.938, 212.85 W, 85 %
2026/03/17 11:44:51.038, 211.97 W, 86 %
2026/03/17 11:44:51.139, 212.12 W, 86 %
2026/03/17 11:44:51.239, 212.12 W, 86 %
2026/03/17 11:44:51.339, 212.03 W, 86 %
2026/03/17 11:44:51.439, 211.99 W, 84 %
2026/03/17 11:44:51.539, 212.51 W, 84 %
2026/03/17 11:44:51.639, 212.34 W, 85 %
2026/03/17 11:44:51.739, 212.20 W, 85 %
2026/03/17 11:44:51.840, 211.81 W, 86 %
2026/03/17 11:44:51.940, 212.07 W, 86 %
2026/03/17 11:44:52.040, 212.50 W, 85 %
2026/03/17 11:44:52.140, 212.35 W, 85 %
2026/03/17 11:44:52.240, 211.66 W, 85 %
2026/03/17 11:44:52.340, 212.39 W, 85 %
2026/03/17 11:44:52.440, 212.91 W, 86 %
2026/03/17 11:44:52.541, 212.12 W, 86 %
2026/03/17 11:44:52.641, 212.56 W, 85 %
2026/03/17 11:44:52.741, 212.43 W, 85 %
2026/03/17 11:44:52.841, 212.48 W, 86 %
2026/03/17 11:44:52.941, 211.89 W, 86 %
2026/03/17 11:44:53.041, 212.27 W, 85 %
2026/03/17 11:44:53.141, 211.99 W, 85 %
2026/03/17 11:44:53.241, 212.26 W, 84 %
2026/03/17 11:44:53.342, 210.97 W, 84 %
2026/03/17 11:44:53.442, 210.67 W, 85 %
2026/03/17 11:44:53.542, 210.53 W, 85 %
2026/03/17 11:44:53.642, 210.38 W, 86 %
2026/03/17 11:44:53.742, 210.65 W, 86 %
2026/03/17 11:44:53.842, 210.18 W, 85 %
2026/03/17 11:44:53.942, 210.48 W, 85 %
2026/03/17 11:44:54.043, 210.40 W, 86 %
2026/03/17 11:44:54.143, 209.85 W, 86 %
2026/03/17 11:44:54.243, 210.43 W, 86 %
2026/03/17 11:44:54.343, 211.51 W, 86 %
2026/03/17 11:44:54.443, 210.90 W, 85 %
2026/03/17 11:44:54.543, 211.68 W, 85 %
2026/03/17 11:44:54.643, 211.32 W, 86 %
2026/03/17 11:44:54.744, 210.93 W, 86 %
2026/03/17 11:44:54.844, 211.79 W, 85 %
2026/03/17 11:44:54.944, 211.76 W, 85 %
2026/03/17 11:44:55.044, 210.93 W, 86 %
2026/03/17 11:44:55.144, 211.34 W, 86 %
2026/03/17 11:44:55.244, 211.19 W, 86 %
2026/03/17 11:44:55.344, 210.45 W, 86 %
2026/03/17 11:44:55.444, 211.40 W, 86 %
2026/03/17 11:44:55.545, 211.12 W, 86 %
2026/03/17 11:44:55.645, 210.75 W, 86 %
2026/03/17 11:44:55.745, 211.07 W, 86 %
2026/03/17 11:44:55.845, 211.25 W, 86 %
2026/03/17 11:44:55.945, 211.89 W, 86 %
2026/03/17 11:44:56.045, 212.47 W, 85 %
2026/03/17 11:44:56.145, 212.42 W, 85 %
2026/03/17 11:44:56.246, 212.90 W, 86 %
2026/03/17 11:44:56.346, 213.71 W, 86 %
2026/03/17 11:44:56.446, 213.57 W, 86 %
2026/03/17 11:44:56.546, 213.32 W, 86 %
2026/03/17 11:44:56.646, 213.49 W, 86 %
2026/03/17 11:44:56.746, 212.72 W, 86 %
2026/03/17 11:44:56.846, 213.14 W, 86 %
2026/03/17 11:44:56.947, 212.88 W, 86 %
2026/03/17 11:44:57.047, 212.54 W, 86 %
2026/03/17 11:44:57.147, 212.91 W, 86 %
2026/03/17 11:44:57.247, 212.73 W, 86 %
2026/03/17 11:44:57.347, 212.85 W, 86 %
2026/03/17 11:44:57.447, 211.62 W, 86 %
2026/03/17 11:44:57.547, 211.54 W, 86 %
2026/03/17 11:44:57.648, 212.42 W, 86 %
2026/03/17 11:44:57.748, 213.46 W, 86 %
2026/03/17 11:44:57.848, 212.58 W, 86 %
2026/03/17 11:44:57.948, 211.11 W, 86 %
2026/03/17 11:44:58.048, 210.59 W, 86 %
2026/03/17 11:44:58.148, 210.75 W, 86 %
2026/03/17 11:44:58.248, 210.68 W, 86 %
2026/03/17 11:44:58.348, 210.52 W, 86 %
2026/03/17 11:44:58.449, 210.55 W, 86 %
2026/03/17 11:44:58.549, 210.46 W, 86 %
2026/03/17 11:44:58.649, 209.04 W, 86 %
2026/03/17 11:44:58.749, 208.03 W, 86 %
2026/03/17 11:44:58.849, 208.00 W, 86 %
2026/03/17 11:44:58.949, 209.37 W, 86 %
2026/03/17 11:44:59.049, 209.94 W, 85 %
2026/03/17 11:44:59.150, 210.08 W, 85 %
2026/03/17 11:44:59.250, 210.69 W, 86 %
2026/03/17 11:44:59.350, 210.32 W, 86 %
2026/03/17 11:44:59.450, 210.99 W, 86 %
2026/03/17 11:44:59.550, 210.91 W, 86 %
2026/03/17 11:44:59.650, 212.06 W, 85 %
2026/03/17 11:44:59.750, 212.48 W, 85 %
2026/03/17 11:44:59.851, 211.99 W, 86 %
2026/03/17 11:44:59.951, 211.96 W, 86 %
2026/03/17 11:45:00.051, 212.66 W, 86 %
2026/03/17 11:45:00.151, 212.41 W, 86 %
2026/03/17 11:45:00.251, 210.98 W, 85 %
2026/03/17 11:45:00.351, 211.31 W, 85 %
2026/03/17 11:45:00.451, 211.03 W, 86 %
2026/03/17 11:45:00.552, 211.22 W, 86 %
2026/03/17 11:45:00.652, 210.65 W, 86 %
