timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 15:15:14.696, 108.08 W, 94 %
2026/03/17 15:15:14.798, 105.36 W, 1 %
2026/03/17 15:15:14.898, 102.63 W, 1 %
2026/03/17 15:15:14.998, 99.79 W, 0 %
2026/03/17 15:15:15.098, 97.30 W, 0 %
2026/03/17 15:15:15.198, 94.43 W, 0 %
2026/03/17 15:15:15.298, 91.84 W, 0 %
2026/03/17 15:15:15.399, 91.03 W, 12 %
2026/03/17 15:15:15.499, 90.97 W, 12 %
2026/03/17 15:15:15.599, 91.53 W, 94 %
2026/03/17 15:15:15.699, 94.41 W, 94 %
2026/03/17 15:15:15.799, 96.82 W, 94 %
2026/03/17 15:15:15.899, 99.41 W, 94 %
2026/03/17 15:15:15.999, 102.33 W, 94 %
2026/03/17 15:15:16.100, 105.18 W, 94 %
2026/03/17 15:15:16.200, 107.58 W, 94 %
2026/03/17 15:15:16.300, 110.68 W, 94 %
2026/03/17 15:15:16.400, 111.35 W, 93 %
2026/03/17 15:15:16.500, 110.93 W, 93 %
2026/03/17 15:15:16.600, 110.92 W, 86 %
2026/03/17 15:15:16.700, 110.90 W, 86 %
2026/03/17 15:15:16.801, 111.06 W, 93 %
2026/03/17 15:15:16.901, 111.13 W, 93 %
2026/03/17 15:15:17.001, 111.02 W, 94 %
2026/03/17 15:15:17.101, 110.87 W, 94 %
2026/03/17 15:15:17.201, 110.85 W, 94 %
2026/03/17 15:15:17.301, 110.98 W, 94 %
2026/03/17 15:15:17.401, 111.04 W, 94 %
2026/03/17 15:15:17.502, 111.23 W, 94 %
2026/03/17 15:15:17.602, 111.25 W, 94 %
2026/03/17 15:15:17.702, 111.10 W, 94 %
2026/03/17 15:15:17.802, 111.07 W, 94 %
2026/03/17 15:15:17.902, 111.16 W, 94 %
2026/03/17 15:15:18.002, 111.46 W, 94 %
2026/03/17 15:15:18.102, 111.38 W, 94 %
2026/03/17 15:15:18.202, 111.20 W, 93 %
2026/03/17 15:15:18.303, 111.33 W, 93 %
2026/03/17 15:15:18.403, 111.44 W, 94 %
2026/03/17 15:15:18.503, 111.49 W, 94 %
2026/03/17 15:15:18.603, 111.23 W, 93 %
2026/03/17 15:15:18.703, 111.26 W, 93 %
2026/03/17 15:15:18.803, 111.24 W, 94 %
2026/03/17 15:15:18.903, 111.29 W, 94 %
2026/03/17 15:15:19.004, 111.30 W, 94 %
2026/03/17 15:15:19.104, 111.44 W, 94 %
2026/03/17 15:15:19.204, 111.43 W, 94 %
2026/03/17 15:15:19.304, 111.24 W, 94 %
2026/03/17 15:15:19.404, 111.13 W, 94 %
2026/03/17 15:15:19.504, 111.19 W, 94 %
2026/03/17 15:15:19.604, 111.33 W, 93 %
2026/03/17 15:15:19.705, 111.36 W, 93 %
2026/03/17 15:15:19.805, 111.25 W, 94 %
2026/03/17 15:15:19.905, 111.08 W, 94 %
2026/03/17 15:15:20.005, 111.02 W, 92 %
2026/03/17 15:15:20.105, 111.17 W, 92 %
2026/03/17 15:15:20.205, 111.22 W, 94 %
2026/03/17 15:15:20.305, 111.21 W, 94 %
2026/03/17 15:15:20.406, 111.24 W, 94 %
2026/03/17 15:15:20.506, 111.38 W, 94 %
2026/03/17 15:15:20.606, 111.47 W, 94 %
2026/03/17 15:15:20.706, 111.55 W, 94 %
2026/03/17 15:15:20.806, 111.60 W, 94 %
2026/03/17 15:15:20.906, 111.63 W, 94 %
2026/03/17 15:15:21.006, 111.71 W, 94 %
2026/03/17 15:15:21.107, 111.57 W, 94 %
2026/03/17 15:15:21.207, 111.56 W, 92 %
2026/03/17 15:15:21.307, 111.63 W, 92 %
2026/03/17 15:15:21.407, 111.57 W, 93 %
2026/03/17 15:15:21.507, 111.34 W, 93 %
2026/03/17 15:15:21.607, 111.31 W, 94 %
2026/03/17 15:15:21.707, 111.40 W, 94 %
2026/03/17 15:15:21.808, 111.49 W, 93 %
2026/03/17 15:15:21.908, 111.41 W, 93 %
2026/03/17 15:15:22.008, 111.17 W, 93 %
2026/03/17 15:15:22.108, 111.22 W, 93 %
2026/03/17 15:15:22.208, 111.22 W, 94 %
2026/03/17 15:15:22.308, 111.30 W, 94 %
2026/03/17 15:15:22.408, 111.41 W, 94 %
2026/03/17 15:15:22.509, 111.36 W, 94 %
2026/03/17 15:15:22.609, 111.46 W, 94 %
2026/03/17 15:15:22.709, 111.28 W, 94 %
2026/03/17 15:15:22.809, 111.30 W, 93 %
2026/03/17 15:15:22.909, 111.44 W, 93 %
2026/03/17 15:15:23.009, 111.42 W, 94 %
2026/03/17 15:15:23.109, 111.46 W, 94 %
2026/03/17 15:15:23.210, 111.43 W, 93 %
2026/03/17 15:15:23.310, 111.52 W, 93 %
2026/03/17 15:15:23.410, 111.51 W, 92 %
2026/03/17 15:15:23.510, 111.51 W, 92 %
2026/03/17 15:15:23.610, 111.45 W, 93 %
2026/03/17 15:15:23.710, 111.47 W, 93 %
2026/03/17 15:15:23.810, 111.49 W, 94 %
2026/03/17 15:15:23.911, 111.50 W, 94 %
2026/03/17 15:15:24.011, 111.75 W, 94 %
2026/03/17 15:15:24.111, 111.73 W, 94 %
2026/03/17 15:15:24.211, 111.66 W, 94 %
2026/03/17 15:15:24.311, 111.71 W, 94 %
2026/03/17 15:15:24.411, 111.85 W, 94 %
2026/03/17 15:15:24.511, 111.84 W, 94 %
2026/03/17 15:15:24.612, 111.75 W, 94 %
2026/03/17 15:15:24.712, 111.63 W, 94 %
2026/03/17 15:15:24.812, 111.51 W, 94 %
2026/03/17 15:15:24.912, 111.52 W, 94 %
2026/03/17 15:15:25.012, 111.60 W, 94 %
2026/03/17 15:15:25.112, 111.61 W, 94 %
2026/03/17 15:15:25.213, 111.50 W, 94 %
2026/03/17 15:15:25.313, 111.26 W, 94 %
2026/03/17 15:15:25.413, 111.18 W, 93 %
2026/03/17 15:15:25.513, 111.21 W, 93 %
2026/03/17 15:15:25.613, 111.27 W, 92 %
2026/03/17 15:15:25.713, 111.23 W, 92 %
2026/03/17 15:15:25.813, 111.18 W, 93 %
2026/03/17 15:15:25.914, 111.26 W, 93 %
2026/03/17 15:15:26.014, 111.09 W, 94 %
2026/03/17 15:15:26.114, 111.08 W, 94 %
2026/03/17 15:15:26.214, 111.43 W, 94 %
2026/03/17 15:15:26.314, 111.31 W, 94 %
2026/03/17 15:15:26.414, 111.24 W, 94 %
2026/03/17 15:15:26.514, 111.22 W, 94 %
2026/03/17 15:15:26.615, 111.33 W, 94 %
2026/03/17 15:15:26.715, 111.36 W, 94 %
2026/03/17 15:15:26.815, 111.30 W, 94 %
2026/03/17 15:15:26.915, 111.23 W, 94 %
2026/03/17 15:15:27.015, 111.31 W, 94 %
2026/03/17 15:15:27.115, 111.49 W, 94 %
2026/03/17 15:15:27.215, 111.36 W, 93 %
2026/03/17 15:15:27.316, 111.53 W, 93 %
2026/03/17 15:15:27.416, 111.46 W, 94 %
2026/03/17 15:15:27.516, 111.37 W, 94 %
2026/03/17 15:15:27.616, 111.36 W, 94 %
2026/03/17 15:15:27.716, 111.38 W, 94 %
2026/03/17 15:15:27.816, 111.54 W, 94 %
2026/03/17 15:15:27.916, 111.36 W, 94 %
2026/03/17 15:15:28.017, 111.22 W, 94 %
2026/03/17 15:15:28.117, 110.84 W, 94 %
2026/03/17 15:15:28.217, 110.82 W, 94 %
2026/03/17 15:15:28.317, 110.97 W, 94 %
2026/03/17 15:15:28.417, 110.96 W, 94 %
2026/03/17 15:15:28.517, 111.00 W, 94 %
2026/03/17 15:15:28.617, 110.93 W, 93 %
2026/03/17 15:15:28.718, 111.04 W, 93 %
2026/03/17 15:15:28.818, 110.95 W, 94 %
2026/03/17 15:15:28.918, 111.04 W, 94 %
2026/03/17 15:15:29.018, 110.89 W, 92 %
2026/03/17 15:15:29.118, 111.01 W, 92 %
2026/03/17 15:15:29.218, 110.97 W, 94 %
2026/03/17 15:15:29.318, 110.80 W, 94 %
2026/03/17 15:15:29.419, 111.00 W, 94 %
2026/03/17 15:15:29.519, 110.95 W, 94 %
2026/03/17 15:15:29.619, 110.85 W, 94 %
2026/03/17 15:15:29.719, 110.77 W, 94 %
2026/03/17 15:15:29.819, 110.82 W, 94 %
2026/03/17 15:15:29.919, 111.00 W, 94 %
2026/03/17 15:15:30.019, 111.20 W, 94 %
2026/03/17 15:15:30.120, 111.14 W, 94 %
2026/03/17 15:15:30.220, 111.03 W, 94 %
2026/03/17 15:15:30.320, 111.09 W, 94 %
2026/03/17 15:15:30.420, 110.94 W, 93 %
2026/03/17 15:15:30.520, 111.03 W, 93 %
