timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 15:28:31.232, 163.01 W, 15 %
2026/03/17 15:28:31.334, 163.01 W, 15 %
2026/03/17 15:28:31.434, 148.98 W, 0 %
2026/03/17 15:28:31.535, 138.05 W, 0 %
2026/03/17 15:28:31.635, 126.54 W, 0 %
2026/03/17 15:28:31.735, 115.43 W, 0 %
2026/03/17 15:28:31.835, 106.09 W, 4 %
2026/03/17 15:28:31.935, 95.68 W, 4 %
2026/03/17 15:28:32.035, 84.57 W, 0 %
2026/03/17 15:28:32.135, 84.26 W, 0 %
2026/03/17 15:28:32.236, 83.96 W, 0 %
2026/03/17 15:28:32.336, 83.70 W, 0 %
2026/03/17 15:28:32.436, 83.49 W, 0 %
2026/03/17 15:28:32.536, 83.35 W, 0 %
2026/03/17 15:28:32.636, 83.21 W, 0 %
2026/03/17 15:28:32.736, 83.13 W, 0 %
2026/03/17 15:28:32.836, 83.06 W, 0 %
2026/03/17 15:28:32.937, 83.01 W, 0 %
2026/03/17 15:28:33.037, 82.98 W, 0 %
2026/03/17 15:28:33.137, 82.93 W, 0 %
2026/03/17 15:28:33.237, 82.93 W, 0 %
2026/03/17 15:28:33.337, 83.01 W, 0 %
2026/03/17 15:28:33.437, 82.97 W, 0 %
2026/03/17 15:28:33.537, 82.91 W, 0 %
2026/03/17 15:28:33.637, 82.84 W, 0 %
2026/03/17 15:28:33.738, 82.82 W, 0 %
2026/03/17 15:28:33.838, 82.86 W, 0 %
2026/03/17 15:28:33.938, 82.91 W, 0 %
2026/03/17 15:28:34.038, 82.84 W, 0 %
2026/03/17 15:28:34.138, 82.83 W, 0 %
2026/03/17 15:28:34.238, 82.79 W, 0 %
2026/03/17 15:28:34.338, 82.79 W, 0 %
2026/03/17 15:28:34.439, 82.81 W, 0 %
2026/03/17 15:28:34.539, 82.86 W, 0 %
2026/03/17 15:28:34.639, 82.88 W, 6 %
2026/03/17 15:28:34.739, 83.09 W, 6 %
2026/03/17 15:28:34.839, 83.08 W, 6 %
2026/03/17 15:28:34.939, 83.07 W, 6 %
2026/03/17 15:28:35.039, 83.15 W, 0 %
2026/03/17 15:28:35.140, 83.16 W, 0 %
2026/03/17 15:28:35.240, 83.09 W, 0 %
