freq1,freq2,avg_power
7251,210,69.0927
7251,270,71.4878
7251,330,73.6202
7251,390,76.0188
7251,450,78.4404
7251,510,80.6112
7251,570,82.9244
7251,630,85.1255
7251,690,87.1476
7251,750,89.2067
7251,810,91.0674
7251,870,93.0507
7251,930,95.0171
7251,990,96.7262
7251,1050,98.6434
7251,1110,100.431
7251,1170,102.222
7251,1230,104.553
7251,1290,109.357
7251,1350,115.948
7251,1410,121.525
7251,1470,129.508
7251,1530,135.921
7251,1590,146.075
7251,1650,158.138
7251,1710,174.359
7251,1740,180.956
