freq1,freq2,avg_power
7251,210,93.4412
7251,270,99.2243
7251,330,105.996
7251,390,112.521
7251,450,118.397
7251,510,124.038
7251,570,129.723
7251,630,135.162
7251,690,140.506
7251,750,145.474
7251,810,150.386
7251,870,155.077
7251,930,158.341
7251,990,162.625
7251,1050,167.302
7251,1110,171.362
7251,1170,174.964
7251,1230,184.725
7251,1290,191.534
7251,1350,201.747
7251,1410,213.012
7251,1470,225.981
7251,1530,240.558
7251,1590,261.625
7251,1650,289.384
7251,1710,295.259
7251,1740,290.445
