freq1,freq2,avg_power
7251,210,70.1309
7251,270,73.164
7251,390,80.3838
7251,450,83.6052
7251,510,86.4002
7251,570,89.4995
7251,690,96.6874
7251,750,100.02
7251,810,103.454
7251,870,106.94
7251,930,110.319
7251,990,114.006
7251,1050,117.557
7251,1170,124.657
7251,1230,129.844
7251,1290,144.185
7251,1350,154.198
7251,1410,167.477
7251,1470,182.353
7251,1530,198.987
7251,1590,220.81
7251,1650,251.777
7251,1710,292.2
7251,1740,292.714
