timestamp, power.draw [W], utilization.gpu [%]
2026/03/18 11:59:25.487, 285.06 W, 3 %
2026/03/18 11:59:25.588, 260.06 W, 2 %
2026/03/18 11:59:25.689, 234.97 W, 2 %
2026/03/18 11:59:25.789, 212.56 W, 0 %
2026/03/18 11:59:25.889, 188.46 W, 0 %
2026/03/18 11:59:25.989, 166.03 W, 5 %
2026/03/18 11:59:26.089, 143.15 W, 5 %
2026/03/18 11:59:26.189, 119.22 W, 0 %
2026/03/18 11:59:26.289, 107.32 W, 0 %
2026/03/18 11:59:26.390, 107.06 W, 0 %
2026/03/18 11:59:26.490, 106.65 W, 0 %
2026/03/18 11:59:26.590, 106.06 W, 0 %
2026/03/18 11:59:26.690, 105.67 W, 0 %
2026/03/18 11:59:26.790, 105.25 W, 0 %
2026/03/18 11:59:26.890, 104.90 W, 0 %
2026/03/18 11:59:26.990, 104.76 W, 0 %
2026/03/18 11:59:27.091, 104.69 W, 0 %
2026/03/18 11:59:27.191, 104.90 W, 2 %
2026/03/18 11:59:27.291, 104.93 W, 2 %
2026/03/18 11:59:27.391, 104.90 W, 3 %
2026/03/18 11:59:27.491, 104.89 W, 3 %
2026/03/18 11:59:27.591, 104.85 W, 0 %
2026/03/18 11:59:27.691, 104.82 W, 0 %
2026/03/18 11:59:27.792, 104.80 W, 0 %
2026/03/18 11:59:27.892, 104.75 W, 0 %
2026/03/18 11:59:27.992, 104.74 W, 0 %
2026/03/18 11:59:28.092, 104.72 W, 0 %
2026/03/18 11:59:28.192, 104.65 W, 0 %
2026/03/18 11:59:28.292, 105.62 W, 0 %
2026/03/18 11:59:28.392, 129.32 W, 41 %
2026/03/18 11:59:28.492, 154.17 W, 41 %
2026/03/18 11:59:28.593, 176.83 W, 97 %
2026/03/18 11:59:28.693, 202.76 W, 97 %
2026/03/18 11:59:28.793, 224.81 W, 97 %
2026/03/18 11:59:28.893, 251.98 W, 97 %
2026/03/18 11:59:28.993, 276.70 W, 97 %
2026/03/18 11:59:29.093, 297.81 W, 97 %
2026/03/18 11:59:29.193, 326.83 W, 97 %
2026/03/18 11:59:29.294, 350.36 W, 97 %
2026/03/18 11:59:29.394, 350.99 W, 97 %
2026/03/18 11:59:29.494, 351.37 W, 97 %
2026/03/18 11:59:29.594, 351.94 W, 97 %
2026/03/18 11:59:29.694, 351.93 W, 97 %
2026/03/18 11:59:29.794, 351.23 W, 97 %
2026/03/18 11:59:29.894, 344.78 W, 97 %
2026/03/18 11:59:29.995, 344.77 W, 97 %
2026/03/18 11:59:30.095, 344.21 W, 97 %
2026/03/18 11:59:30.195, 343.87 W, 97 %
