timestamp, power.draw [W], utilization.gpu [%]
2026/03/17 12:59:48.503, 105.79 W, 94 %
2026/03/17 12:59:48.605, 103.46 W, 0 %
2026/03/17 12:59:48.705, 101.02 W, 0 %
2026/03/17 12:59:48.805, 98.12 W, 0 %
2026/03/17 12:59:48.906, 95.40 W, 0 %
2026/03/17 12:59:49.006, 93.21 W, 0 %
2026/03/17 12:59:49.106, 90.76 W, 0 %
2026/03/17 12:59:49.206, 87.60 W, 2 %
2026/03/17 12:59:49.306, 85.72 W, 2 %
2026/03/17 12:59:49.406, 83.43 W, 0 %
2026/03/17 12:59:49.506, 83.34 W, 0 %
2026/03/17 12:59:49.606, 83.19 W, 0 %
2026/03/17 12:59:49.707, 83.02 W, 0 %
2026/03/17 12:59:49.807, 82.87 W, 0 %
2026/03/17 12:59:49.907, 82.75 W, 0 %
2026/03/17 12:59:50.007, 82.69 W, 0 %
2026/03/17 12:59:50.107, 82.58 W, 0 %
2026/03/17 12:59:50.207, 82.59 W, 0 %
2026/03/17 12:59:50.308, 82.55 W, 0 %
2026/03/17 12:59:50.408, 82.50 W, 0 %
2026/03/17 12:59:50.508, 82.48 W, 0 %
2026/03/17 12:59:50.608, 82.51 W, 0 %
2026/03/17 12:59:50.708, 82.56 W, 0 %
2026/03/17 12:59:50.808, 82.54 W, 0 %
2026/03/17 12:59:50.908, 82.54 W, 0 %
2026/03/17 12:59:51.009, 82.49 W, 0 %
2026/03/17 12:59:51.109, 82.49 W, 0 %
2026/03/17 12:59:51.209, 82.54 W, 0 %
2026/03/17 12:59:51.309, 82.53 W, 0 %
2026/03/17 12:59:51.409, 82.49 W, 0 %
2026/03/17 12:59:51.509, 82.47 W, 0 %
2026/03/17 12:59:51.609, 82.43 W, 0 %
2026/03/17 12:59:51.710, 82.45 W, 0 %
2026/03/17 12:59:51.810, 82.49 W, 0 %
2026/03/17 12:59:51.910, 82.49 W, 0 %
2026/03/17 12:59:52.010, 82.69 W, 6 %
2026/03/17 12:59:52.110, 82.75 W, 6 %
2026/03/17 12:59:52.210, 82.73 W, 6 %
2026/03/17 12:59:52.310, 82.80 W, 6 %
2026/03/17 12:59:52.411, 82.88 W, 0 %
2026/03/17 12:59:52.511, 82.84 W, 0 %
2026/03/17 12:59:52.611, 82.86 W, 0 %
2026/03/17 12:59:52.711, 82.85 W, 0 %
2026/03/17 12:59:52.811, 82.89 W, 0 %
2026/03/17 12:59:52.911, 82.90 W, 0 %
2026/03/17 12:59:53.011, 82.70 W, 0 %
2026/03/17 12:59:53.112, 82.55 W, 0 %
2026/03/17 12:59:53.212, 82.57 W, 0 %
2026/03/17 12:59:53.312, 82.53 W, 0 %
2026/03/17 12:59:53.412, 82.56 W, 0 %
2026/03/17 12:59:53.512, 82.59 W, 0 %
2026/03/17 12:59:53.612, 82.56 W, 0 %
2026/03/17 12:59:53.712, 82.51 W, 0 %
2026/03/17 12:59:53.813, 82.49 W, 0 %
2026/03/17 12:59:53.913, 82.50 W, 0 %
2026/03/17 12:59:54.013, 82.56 W, 0 %
2026/03/17 12:59:54.113, 82.58 W, 0 %
2026/03/17 12:59:54.213, 82.53 W, 0 %
2026/03/17 12:59:54.313, 82.77 W, 0 %
2026/03/17 12:59:54.413, 84.45 W, 4 %
2026/03/17 12:59:54.514, 93.99 W, 4 %
2026/03/17 12:59:54.614, 104.58 W, 99 %
2026/03/17 12:59:54.714, 114.58 W, 99 %
2026/03/17 12:59:54.814, 124.02 W, 99 %
2026/03/17 12:59:54.914, 134.07 W, 99 %
2026/03/17 12:59:55.014, 145.22 W, 100 %
2026/03/17 12:59:55.114, 155.59 W, 100 %
2026/03/17 12:59:55.215, 165.62 W, 99 %
2026/03/17 12:59:55.315, 173.60 W, 99 %
2026/03/17 12:59:55.415, 179.85 W, 74 %
2026/03/17 12:59:55.515, 180.76 W, 74 %
2026/03/17 12:59:55.615, 180.75 W, 99 %
2026/03/17 12:59:55.715, 181.01 W, 99 %
2026/03/17 12:59:55.815, 180.96 W, 99 %
2026/03/17 12:59:55.916, 180.92 W, 99 %
2026/03/17 12:59:56.016, 181.02 W, 99 %
2026/03/17 12:59:56.116, 180.91 W, 99 %
2026/03/17 12:59:56.216, 181.06 W, 100 %
2026/03/17 12:59:56.316, 179.64 W, 100 %
2026/03/17 12:59:56.416, 181.32 W, 74 %
2026/03/17 12:59:56.516, 181.44 W, 74 %
2026/03/17 12:59:56.617, 181.38 W, 99 %
2026/03/17 12:59:56.717, 181.64 W, 99 %
2026/03/17 12:59:56.817, 181.53 W, 99 %
2026/03/17 12:59:56.917, 181.68 W, 99 %
2026/03/17 12:59:57.017, 181.81 W, 99 %
2026/03/17 12:59:57.117, 181.90 W, 99 %
