timestamp, power.draw [W], utilization.gpu [%]
2025/12/05 20:32:11.024, 227.95 W, 40 %
2025/12/05 20:32:11.126, 209.81 W, 40 %
2025/12/05 20:32:11.226, 190.79 W, 0 %
2025/12/05 20:32:11.327, 172.67 W, 0 %
2025/12/05 20:32:11.427, 155.43 W, 2 %
2025/12/05 20:32:11.527, 137.45 W, 2 %
2025/12/05 20:32:11.627, 117.93 W, 0 %
2025/12/05 20:32:11.727, 98.86 W, 0 %
2025/12/05 20:32:11.827, 99.63 W, 65 %
2025/12/05 20:32:11.927, 99.25 W, 65 %
2025/12/05 20:32:12.028, 112.60 W, 65 %
2025/12/05 20:32:12.128, 126.61 W, 65 %
2025/12/05 20:32:12.228, 141.01 W, 94 %
2025/12/05 20:32:12.328, 152.53 W, 94 %
2025/12/05 20:32:12.428, 166.21 W, 94 %
2025/12/05 20:32:12.528, 180.79 W, 94 %
2025/12/05 20:32:12.628, 195.77 W, 95 %
2025/12/05 20:32:12.729, 210.77 W, 95 %
2025/12/05 20:32:12.829, 225.89 W, 95 %
2025/12/05 20:32:12.929, 239.62 W, 95 %
2025/12/05 20:32:13.029, 254.61 W, 94 %
2025/12/05 20:32:13.129, 253.35 W, 94 %
2025/12/05 20:32:13.229, 253.14 W, 94 %
2025/12/05 20:32:13.329, 253.26 W, 94 %
2025/12/05 20:32:13.430, 256.08 W, 94 %
2025/12/05 20:32:13.530, 256.90 W, 94 %
2025/12/05 20:32:13.630, 257.22 W, 94 %
2025/12/05 20:32:13.730, 257.28 W, 94 %
2025/12/05 20:32:13.830, 256.11 W, 91 %
2025/12/05 20:32:13.930, 255.25 W, 91 %
2025/12/05 20:32:14.030, 254.75 W, 94 %
2025/12/05 20:32:14.131, 254.72 W, 94 %
2025/12/05 20:32:14.231, 255.84 W, 85 %
2025/12/05 20:32:14.331, 256.36 W, 85 %
2025/12/05 20:32:14.431, 256.55 W, 95 %
2025/12/05 20:32:14.531, 256.53 W, 95 %
2025/12/05 20:32:14.631, 256.62 W, 94 %
2025/12/05 20:32:14.732, 254.26 W, 94 %
2025/12/05 20:32:14.832, 253.48 W, 95 %
2025/12/05 20:32:14.932, 254.13 W, 95 %
2025/12/05 20:32:15.032, 254.89 W, 95 %
2025/12/05 20:32:15.132, 255.29 W, 95 %
2025/12/05 20:32:15.232, 255.27 W, 95 %
2025/12/05 20:32:15.332, 256.01 W, 95 %
2025/12/05 20:32:15.433, 256.30 W, 93 %
2025/12/05 20:32:15.533, 253.84 W, 93 %
2025/12/05 20:32:15.633, 253.31 W, 94 %
2025/12/05 20:32:15.733, 253.04 W, 94 %
2025/12/05 20:32:15.833, 255.79 W, 94 %
2025/12/05 20:32:15.933, 256.79 W, 94 %
2025/12/05 20:32:16.033, 257.51 W, 95 %
2025/12/05 20:32:16.134, 257.97 W, 95 %
2025/12/05 20:32:16.234, 256.97 W, 93 %
2025/12/05 20:32:16.334, 256.25 W, 93 %
2025/12/05 20:32:16.434, 254.68 W, 89 %
2025/12/05 20:32:16.534, 254.49 W, 89 %
2025/12/05 20:32:16.634, 257.15 W, 95 %
2025/12/05 20:32:16.734, 258.26 W, 95 %
2025/12/05 20:32:16.835, 258.77 W, 94 %
2025/12/05 20:32:16.935, 258.98 W, 94 %
2025/12/05 20:32:17.035, 257.02 W, 93 %
2025/12/05 20:32:17.135, 256.61 W, 93 %
2025/12/05 20:32:17.235, 256.09 W, 94 %
2025/12/05 20:32:17.335, 257.24 W, 94 %
2025/12/05 20:32:17.435, 258.07 W, 94 %
2025/12/05 20:32:17.536, 259.92 W, 94 %
2025/12/05 20:32:17.636, 260.35 W, 94 %
2025/12/05 20:32:17.736, 260.44 W, 94 %
2025/12/05 20:32:17.836, 259.25 W, 94 %
2025/12/05 20:32:17.936, 258.58 W, 94 %
2025/12/05 20:32:18.036, 258.24 W, 95 %
2025/12/05 20:32:18.136, 260.20 W, 95 %
2025/12/05 20:32:18.237, 260.74 W, 93 %
2025/12/05 20:32:18.337, 261.06 W, 93 %
2025/12/05 20:32:18.437, 261.06 W, 94 %
2025/12/05 20:32:18.537, 261.18 W, 94 %
2025/12/05 20:32:18.637, 256.12 W, 90 %
2025/12/05 20:32:18.737, 255.58 W, 90 %
2025/12/05 20:32:18.837, 255.46 W, 94 %
2025/12/05 20:32:18.938, 256.45 W, 94 %
2025/12/05 20:32:19.038, 257.13 W, 94 %
2025/12/05 20:32:19.138, 257.13 W, 94 %
