timestamp, power.draw [W], utilization.gpu [%]
2026/05/06 14:33:03.692, 93.46 W, 0 %
2026/05/06 14:33:03.795, 93.46 W, 0 %
2026/05/06 14:33:03.895, 94.33 W, 0 %
2026/05/06 14:33:03.995, 94.59 W, 0 %
2026/05/06 14:33:04.095, 95.15 W, 4 %
2026/05/06 14:33:04.195, 95.12 W, 4 %
2026/05/06 14:33:04.295, 95.11 W, 4 %
2026/05/06 14:33:04.395, 104.28 W, 4 %
2026/05/06 14:33:04.495, 111.15 W, 80 %
2026/05/06 14:33:04.595, 118.34 W, 80 %
2026/05/06 14:33:04.696, 125.01 W, 82 %
2026/05/06 14:33:04.796, 165.88 W, 82 %
2026/05/06 14:33:04.896, 173.64 W, 82 %
2026/05/06 14:33:04.996, 194.31 W, 82 %
2026/05/06 14:33:05.096, 207.29 W, 83 %
2026/05/06 14:33:05.196, 221.41 W, 83 %
2026/05/06 14:33:05.296, 236.03 W, 82 %
2026/05/06 14:33:05.396, 251.15 W, 82 %
2026/05/06 14:33:05.496, 250.68 W, 82 %
2026/05/06 14:33:05.596, 251.98 W, 82 %
2026/05/06 14:33:05.696, 252.84 W, 83 %
2026/05/06 14:33:05.796, 253.51 W, 83 %
2026/05/06 14:33:05.896, 253.91 W, 82 %
2026/05/06 14:33:05.996, 252.71 W, 82 %
2026/05/06 14:33:06.096, 253.73 W, 83 %
2026/05/06 14:33:06.197, 254.24 W, 83 %
2026/05/06 14:33:06.297, 254.39 W, 82 %
2026/05/06 14:33:06.397, 254.93 W, 82 %
2026/05/06 14:33:06.497, 253.69 W, 83 %
2026/05/06 14:33:06.597, 254.45 W, 83 %
2026/05/06 14:33:06.697, 256.01 W, 83 %
2026/05/06 14:33:06.797, 256.39 W, 83 %
2026/05/06 14:33:06.897, 256.68 W, 81 %
2026/05/06 14:33:06.997, 255.57 W, 81 %
2026/05/06 14:33:07.097, 256.56 W, 83 %
2026/05/06 14:33:07.197, 257.15 W, 83 %
2026/05/06 14:33:07.297, 257.60 W, 83 %
2026/05/06 14:33:07.397, 256.80 W, 83 %
2026/05/06 14:33:07.497, 255.82 W, 81 %
2026/05/06 14:33:07.598, 256.75 W, 81 %
2026/05/06 14:33:07.698, 257.32 W, 83 %
2026/05/06 14:33:07.798, 257.39 W, 83 %
2026/05/06 14:33:07.898, 255.96 W, 82 %
2026/05/06 14:33:07.998, 255.10 W, 82 %
2026/05/06 14:33:08.098, 255.26 W, 81 %
2026/05/06 14:33:08.198, 255.80 W, 81 %
2026/05/06 14:33:08.298, 256.20 W, 82 %
2026/05/06 14:33:08.398, 253.64 W, 82 %
2026/05/06 14:33:08.498, 254.09 W, 83 %
2026/05/06 14:33:08.598, 254.88 W, 83 %
2026/05/06 14:33:08.698, 255.41 W, 83 %
